"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","method","direction","gene_ratio","bg_ratio","fold_enrichment"
"GO:0097529","myeloid leukocyte migration","73/2510","177/11879",0.412429378531073,1.95189186755802,6.60398540048931,8.68195981676733e-10,7.59526784636862e-07,6.62265987426393e-07,"13143/20201/16423/20202/245195/18708/12215/17524/16409/16414/16177/18472/17395/19141/68891/16952/13861/12768/16415/14131/12765/11501/11820/102103/14289/12772/12771/17101/58218/19261/16854/15235/16149/21825/12182/14595/19152/100038947/17916/56715/58217/14205/20315/27226/14127/80795/12770/13052/13051/20312/64095/109700/20299/105722/16803/76763/19277/18795/83433/12267/12775/12273/16176/277360/12986/19271/20750/11629/19354/17311/14254/12913/270152",73,"DESeq2","Up in Erythroblast",0.0290836653386454,0.0149002441282936,1.95189186755802
"GO:0050727","regulation of inflammatory response","107/2510","299/11879",0.357859531772575,1.69363082785913,6.28740741561819,2.50959081948593e-09,1.64660527643521e-06,1.43575011620064e-06,"20201/20617/68497/52392/52065/17394/16423/12484/244329/20202/12266/19645/16016/14775/16177/16534/78757/17969/16952/13040/12768/14131/54396/11501/11820/59125/14289/23945/12772/16956/70110/57261/54616/228136/11689/14792/19261/66725/380795/13032/23871/207728/11687/11770/211651/16145/12182/14129/24110/16452/226691/83382/15944/232413/11863/21946/74603/16000/21898/56715/11754/13046/12053/27052/14824/19241/11988/243958/54483/21923/14127/11690/57783/74211/20698/12770/231871/383619/11433/13051/20312/18023/378425/263876/12608/26415/12489/16803/22260/56310/83433/22259/100182/12775/16176/14130/56312/14125/83490/16154/81897/19016/195046/107527/11541/170743/11622",107,"DESeq2","Up in Erythroblast",0.0426294820717131,0.0251704688946881,1.69363082785913
"GO:0006778","porphyrin-containing compound metabolic process","26/2510","41/11879",0.634146341463415,3.00120493635215,6.6436420885635,5.49590934447583e-09,3.20533646101707e-06,2.79487881050069e-06,"14151/11656/20739/15467/11733/56199/15288/19044/14664/20741/26357/12892/22275/68066/15368/22276/67739/216792/74104/233016/15199/11983/17025/66154/18174/11655",26,"DESeq2","Up in Erythroblast",0.0103585657370518,0.00345146897887028,3.00120493635215
"GO:0030595","leukocyte chemotaxis","66/2510","163/11879",0.404907975460123,1.9162955539804,6.09679513029403,1.33438283333299e-08,6.36743226560444e-06,5.55205412376254e-06,"13143/20201/11487/14134/20202/12266/232341/245195/12215/17524/16409/16414/17395/19141/16952/12768/16415/14131/12765/11501/11820/102103/14289/12772/12771/17101/11689/58218/18003/16854/15235/16149/21825/12182/58217/28240/14205/20315/27226/14127/12770/13052/13051/20312/64095/109700/20299/105722/16803/76763/19277/12267/170756/12775/12273/16176/277360/12986/19271/20750/11629/19354/27007/14254/12913/270152",66,"DESeq2","Up in Erythroblast",0.0262948207171315,0.0137216937452648,1.9162955539804
"GO:0006779","porphyrin-containing compound biosynthetic process","21/2510","31/11879",0.67741935483871,3.20600179925459,6.36540569310425,2.96600795087463e-08,1.19758274878007e-05,1.04422692877756e-05,"14151/11656/20739/11733/56199/15288/19044/14664/20741/26357/12892/22275/68066/22276/216792/74104/11983/17025/66154/18174/11655",21,"DESeq2","Up in Erythroblast",0.00836653386454183,0.00260964727670679,3.20600179925459
"GO:0006935","chemotaxis","100/2510","295/11879",0.338983050847458,1.60429468566412,5.4399187134611,1.84971540120207e-07,5.39397563383872e-05,4.70325296165299e-05,"13143/20201/22329/11603/11487/14134/20202/12266/232341/245195/12215/17524/16409/14268/20305/16414/17395/19141/20352/13587/16952/54199/12768/16415/14131/18720/12765/13586/11501/11820/102103/14289/12772/11848/12771/17101/11689/59025/16971/20351/58218/18003/16854/93719/16985/19204/12767/15235/16149/21825/12182/20198/11652/214968/58217/14164/14293/28240/12778/14205/19241/20315/27226/14127/12770/216869/13052/13051/20312/97165/64095/109700/20299/105722/16803/76763/73178/19277/11876/20440/83433/12267/170756/11607/12775/12273/16176/277360/12986/19271/18186/20750/56212/11629/19354/27007/14254/12913/270152/11601",100,"DESeq2","Up in Erythroblast",0.0398406374501992,0.0248337402138227,1.60429468566412
"GO:0006911","phagocytosis, engulfment","28/2510","52/11879",0.538461538461538,2.5483604045357,5.79159696608299,2.12934916794459e-07,5.70971009162385e-05,4.97855621188607e-05,"12725/12266/11801/16409/16016/16414/56208/14131/12491/19261/27403/380795/227753/11687/20288/21825/56644/14129/83382/276891/14127/105722/16803/83433/224840/14130/11629/19016",28,"DESeq2","Up in Erythroblast",0.0111553784860558,0.00437747285125011,2.5483604045357
"GO:0019221","cytokine-mediated signaling pathway","124/2510","387/11879",0.320413436692506,1.51641084241844,5.34582733798223,2.35423437195492e-07,5.88446486590064e-05,5.13093285677192e-05,"15257/72674/56484/14081/67338/99375/17394/246727/12484/11487/384309/30940/232341/18708/18201/217356/20305/15975/52440/16177/18472/77128/23962/69116/26362/13349/54199/14042/56417/12768/547253/18733/230598/56480/12765/54396/59125/20846/13857/12772/71586/69189/246746/12771/15976/56045/54123/211550/21353/319190/12767/100502841/246728/215257/108960/16149/228607/13448/16145/16451/24110/16452/67296/15944/12700/227331/16178/20847/80985/12982/17948/26365/56715/69922/16155/14581/12778/16151/80285/231699/16164/19241/20315/16181/12675/14127/20698/12770/383619/13051/20312/14102/12983/18726/64095/20299/263876/60595/16182/18795/56310/83433/23991/12775/16176/59004/66141/100038882/213002/12986/18725/68441/16154/16847/242700/268721/19016/24099/56489/21939/268749/15980/107527/231655",124,"DESeq2","Up in Erythroblast",0.049402390438247,0.0325784998737267,1.51641084241844
"GO:0006959","humoral immune response","45/2510","105/11879",0.428571428571429,2.02828685258964,5.47783338594157,3.94847649719621e-07,9.01111005816648e-05,7.8571971669607e-05,"17002/71775/12796/14134/20202/12266/11801/20305/12509/16016/14133/66107/12259/11820/50701/12772/12260/404711/11689/319190/238447/380795/16854/18636/12946/15331/21946/13136/12258/16019/17221/20315/20312/71856/20299/209446/83433/58809/12628/12775/16176/385643/14130/12262/232371",45,"DESeq2","Up in Erythroblast",0.0179282868525896,0.00883912787271656,2.02828685258964
"GO:0090026","positive regulation of monocyte chemotaxis","13/2510","16/11879",0.8125,3.8452938247012,5.89456483829552,4.76707337399947e-07,9.62398774620124e-05,8.39159312961526e-05,"19141/12768/11820/14289/12772/20315/27226/12770/13051/105722/76763/11629/12913",13,"DESeq2","Up in Erythroblast",0.0051792828685259,0.00134691472346157,3.8452938247012
