"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060326","cell chemotaxis","101/4127","210/11732",0.480952380952381,1.36722397221549,3.95559554016589,6.95838076131633e-05,0.00700166945744891,0.0064371392655181,"20201/11487/232341/12215/20202/13143/17524/12266/16409/22329/16414/12771/16952/14134/245195/18720/15235/12772/54199/12765/11820/14131/20305/12182/17395/102103/19141/16590/17101/11689/16415/18003/12768/14164/12778/12767/16149/12770/21825/20312/14289/16854/11501/20299/18578/12267/15200/58218/20085/12775/14127/11607/17250/14205/22121/13051/27226/28240/19241/58217/20315/13052/54324/13655/216869/17319/16542/18596/16803/76763/12273/109700/19277/68667/105722/12261/20750/12986/170756/13482/19271/64095/20310/14254/20302/19252/13805/20947/22341/14869/80901/98870/20496/19354/16176/257632/14747/17390/27007/11629/18761",101
"GO:0016525","negative regulation of angiogenesis","43/4127","75/11732",0.573333333333333,1.62983926984896,4.0309008067141,6.99570965142775e-05,0.00700166945744891,0.0064371392655181,"13197/381290/11555/242705/18054/12509/12491/19877/54601/20846/12772/21687/18854/11909/11689/13854/20351/21825/66214/23876/20692/21826/14886/13051/21413/20317/236511/16878/114715/20620/238328/74769/14254/19016/19274/18015/21846/14360/100952/15242/20496/27494/11504",43
"GO:0061515","myeloid cell development","52/4127","95/11732",0.547368421052632,1.55602769948861,4.00841663119984,7.08250468010749e-05,0.00700166945744891,0.0064371392655181,"11733/56199/101488143/20679/17002/19743/12183/13828/19746/15129/216781/20533/67017/15122/11656/16409/21349/544763/18472/328572/230721/13829/56419/11820/216635/22761/16590/230257/16596/18718/12306/54411/17863/224792/22177/14381/17268/238247/105463053/18174/12053/11655/14460/20104/234549/12608/59003/17089/237339/108655/19354/233328",52
"GO:0050727","regulation of inflammatory response","136/4127","296/11732",0.45945945945946,1.30612512197198,3.9295506953091,7.10161815744254e-05,0.00700166945744891,0.0064371392655181,"20201/68497/52392/12484/16423/52065/19645/244329/20202/20617/12266/14775/17394/16177/16534/78757/16952/17969/13040/380795/16016/12772/54396/11687/11820/14131/12182/59125/14129/23945/14792/57261/70110/11770/54616/228136/19261/11689/66725/12768/207728/24110/13032/23871/12770/15944/20312/14289/226691/72565/16956/16145/211651/232413/11501/64297/11920/16452/83433/11863/20085/12775/74603/14127/20737/56715/21898/14824/17250/21946/16000/13051/11433/54483/231871/11754/383619/19241/11690/27052/13024/83382/243958/12053/11540/12489/378425/20698/11988/57783/21923/333654/74211/21929/263876/26415/56310/20850/57320/244202/192119/16803/15468/12370/12608/14675/19218/56708/20851/83490/22260/14130/22695/17127/100182/12229/108655/19016/20302/50905/14125/19225/11541/22164/55932/56312/107527/16176/257632/57757/16154/268857/11622/12362/15937/110279",136
"GO:0033559","unsaturated fatty acid metabolic process","42/4127","73/11732",0.575342465753425,1.63555071679651,4.01251006146993,7.57765280162549e-05,0.00730998795995661,0.00672059868199578,"14081/14775/67452/72361/66447/21391/16952/11687/23945/20249/11689/14862/16149/20250/15446/16592/26874/13110/622402/19224/231871/72054/20698/60527/17319/74559/170439/26420/170789/18783/12846/54486/74519/18391/19225/14869/27384/11677/16176/66469/13078/11622",42
"GO:0016064","immunoglobulin mediated immune response","55/4127","102/11732",0.53921568627451,1.53285157048039,3.98154493329298,7.68894300821883e-05,0.00730998795995661,0.00672059868199578,"22042/12266/404711/380795/238447/13026/16016/54123/14131/14129/780818/72103/110786/380823/12259/12260/17685/16149/73747/12946/83433/15510/18861/77727/12262/14127/27223/225888/16019/13136/12053/17221/50931/246256/12983/50723/12261/56708/66362/14130/21939/12229/232811/232371/14125/20947/380797/71675/22164/14998/22256/98870/257632/83408/225825",55
"GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","18/4127","24/11732",0.75,2.13205718439544,4.08947701753722,8.00246844556742e-05,0.00743003614989027,0.00683096763355406,"11555/22003/16534/11848/17423/12671/14381/11607/14062/70495/11421/13057/110784/20112/17380/12846/18816/19072",18
"GO:0040017","positive regulation of locomotion","194/4127","443/11732",0.437923250564334,1.24490321677266,3.87082697409237,8.21711514309714e-05,0.00743003614989027,0.00683096763355406,"57255/16423/74048/11487/11826/232341/231637/239528/18708/12215/13143/192197/11980/16819/230979/14268/30957/16177/232227/78757/16952/20352/15368/54601/16401/18550/11600/68943/13829/12772/21687/12765/11820/20305/17395/14828/19141/16590/53378/11848/19699/384783/214968/12043/18003/12768/14164/16476/384009/16971/13036/20351/14191/12778/12767/23871/56644/16149/12770/71175/21825/19204/20312/14289/16854/226352/17916/11501/11920/16452/11876/20299/14694/83433/12267/15200/12775/20692/20737/21898/14824/11652/18607/17250/26397/14205/16403/16000/13051/11433/27226/109270/20195/80795/11352/11754/19241/58217/20315/14062/17869/12053/27205/11745/118449/223697/22433/330914/212307/20698/11977/14538/26921/74030/269878/107895/16542/16195/68750/18613/12737/18596/50918/20850/16337/20620/192119/74195/68813/16803/75296/76763/18806/319757/12273/14461/18792/67299/16800/23991/21814/12370/18803/105722/12261/69807/19218/13844/60595/20851/73178/75454/74769/19271/17127/21939/16777/68606/108655/14254/54357/20302/84094/21334/18442/19225/20947/22341/11541/22164/71709/108151/16011/18222/19354/16176/104943/18805/27494/11504/13653/56508/67141/12168/71093/230738/12156/14747/13078/20360/17390/11629/75687/19285",194
"GO:0046501","protoporphyrinogen IX metabolic process","11/4127","12/11732",0.916666666666667,2.60584766981665,4.09983431108156,8.23388679270334e-05,0.00743003614989027,0.00683096763355406,"14151/15467/15288/19044/26357/12892/22275/22276/11656/17025/11655",11
"GO:0003013","circulatory system process","148/4127","327/11732",0.452599388379205,1.28662370352916,3.87233995682637,8.68331712774462e-05,0.00770499673135206,0.00708375870947587,"69632/381290/11555/14630/26357/232341/22003/18708/20514/14775/11603/19245/21391/16534/12491/14528/246707/14042/74868/14629/19877/15368/16401/104394/11600/20846/12765/11820/23945/77087/69847/14067/11848/11689/227753/15519/17423/70729/16971/271639/207728/64082/24136/12767/11512/12373/19204/60596/20312/15902/20688/12671/12333/22290/26457/18578/12267/14381/320790/15200/100986/21390/385643/12291/16592/26365/27405/13400/11607/17250/26397/18706/19224/93686/77446/11754/19091/11532/14062/13052/21385/11540/268860/70495/16518/21834/11421/333654/13057/16542/22138/18613/12843/110784/12628/20112/68813/26569/18519/109700/23980/21814/30926/19277/52150/68667/232906/14675/17380/17129/19218/18669/14168/19271/74318/12846/17127/235281/68268/19016/19274/84094/21334/30948/12296/18442/13805/19225/22341/14225/11541/14360/100952/14043/12494/240672/18816/27494/233765/12168/230738/56188/19072/11622/15937/17390/110279/18821",148
