"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002366","leukocyte activation involved in immune response","121/4068","271/12271",0.446494464944649,1.3468371630619,4.06580031710415,4.46545126781868e-05,0.00837965027567905,0.0073570538310813,"54644/22042/224860/328572/57261/18708/18089/381305/103743/13026/16590/20442/72103/12772/15368/27278/16391/64930/16431/70110/77727/83433/105440/18861/56644/14191/56708/13051/319817/56480/20556/73747/50931/18806/21929/16414/16153/14127/16452/107823/16409/80859/12515/14460/16783/237877/17685/16952/17305/57757/22164/75974/234779/16854/246779/20351/214968/75725/14824/20737/56715/108655/16162/94176/18607/16852/378460/14126/16415/17863/56048/22177/16453/214084/442827/15900/74732/19883/68891/11745/20302/20849/210293/24046/16362/18754/26365/12652/19215/17688/20947/246256/14728/110279/20850/15978/238875/21946/17221/17916/382051/27103/57765/16149/16159/69150/16190/15894/232811/14159/17474/16161/71675/56468/22318/20104/26904/14125/230738/22724/16173",121
"GO:0045596","negative regulation of cell differentiation","206/4068","497/12271",0.414486921529175,1.25028736826069,4.01126642222023,4.79502094491102e-05,0.0084672877541549,0.00743399661813751,"74645/70827/229473/20679/72674/50849/22241/56484/12704/12484/99375/19645/21672/73389/241525/69131/17966/18708/69754/60599/381305/12227/103743/19716/12457/54601/22129/17268/50500/12193/14567/76566/14255/12395/12394/22341/54616/83433/20677/21807/106042/79043/12262/52662/232413/269023/14561/22761/327826/230674/14184/21389/229323/19735/11820/319817/21752/14168/18186/67525/12978/12477/110351/56306/16909/12571/67155/21407/11848/15405/20377/14381/14025/53322/12444/20846/65963/381695/12515/13209/74203/16974/13643/68010/17127/216190/16800/16952/24063/68667/114715/97064/22601/57757/22164/19280/18536/17395/225164/12257/246154/15526/12454/15944/12400/22695/214968/268996/22410/16998/16000/50766/14056/18132/18109/218772/108655/170741/20660/23991/16852/15399/20482/17863/269951/12831/17002/16453/442827/17385/19883/15902/19211/15982/66884/225055/83557/94088/20302/11307/214444/13841/56310/319757/320404/15183/19218/16362/18514/14182/320299/26365/13844/15402/360213/15364/14265/29806/50794/14728/12168/17125/19241/20563/20850/15978/21873/21946/15213/19712/27103/114774/57765/16149/16579/16190/16973/17979/12443/17128/20360/16825/15903/70086/69601/56468/74116/19016/19242/18018/66867/65960/12055/229700/20851/15404/66058/230738/17869/230103/12159/63873/22724/238377/16173/228357",206
"GO:0007204","positive regulation of cytosolic calcium ion concentration","55/4068","106/12271",0.518867924528302,1.56514953340383,4.11515925684505,4.91774592349273e-05,0.0084672877541549,0.00743399661813751,"12291/12484/12491/194352/20320/110213/12772/18854/12767/74585/16867/54199/76055/14747/385643/13136/11607/12771/21390/13051/12043/19091/12765/16452/16971/14460/16974/320360/68667/234779/11352/16542/18764/12768/69227/16453/16440/13857/14289/20302/13982/19218/16438/20947/56838/14293/12770/12778/20310/12494/319430/12159/63873/18441/23833",55
"GO:0002444","myeloid leukocyte mediated immunity","52/4068","99/12271",0.525252525252525,1.58440849001321,4.1113035165113,5.11436534379904e-05,0.0084672877541549,0.00743399661813751,"16590/12772/15368/16016/27278/14131/13035/17423/228607/14191/13051/18806/16414/50701/17969/14127/16409/69188/14460/56200/56715/12266/14130/18607/378460/14126/16415/332579/22177/214084/442827/74732/68891/217304/11745/20302/11421/24046/14129/230073/380795/12652/19215/246256/58218/110279/17916/69150/16190/14159/22318/14125",52
"GO:0002819","regulation of adaptive immune response","91/4068","195/12271",0.466666666666667,1.40768600458866,4.04117775837344,5.39924500188254e-05,0.0084672877541549,0.00743399661813751,"58185/15042/54644/22042/12484/230979/328572/57261/381305/15040/72103/12772/54123/72049/74048/16016/14972/17260/433693/14131/110557/77727/83433/18861/13136/56644/56708/319817/74126/73747/50931/21929/16177/19056/244202/67742/14127/15018/16452/107823/21355/15015/80859/12515/237877/17685/16952/68667/22164/12946/14367/246779/20737/12266/14130/16852/18761/332579/17082/16453/214855/11687/14129/16362/26365/380795/13844/329260/13482/20850/15978/96935/17221/11513/27103/57765/16149/16159/15064/16190/232811/15043/16161/56468/16195/12479/14125/230738/18783/22724/16173",91
"GO:1901342","regulation of vasculature development","102/4068","223/12271",0.457399103139013,1.37973067714327,4.02992564834422,5.43004035278401e-05,0.0084672877541549,0.00743399661813751,"242705/13197/239528/11518/232341/11487/12491/381290/15258/246707/17872/12490/11555/16878/12772/21687/20684/54601/12509/15368/12189/11909/19877/18854/12394/12767/22341/68545/13854/238328/11826/11607/12771/21390/20620/13051/11689/21752/21413/18186/13058/14645/66214/18751/16414/20315/80898/16153/12765/18803/14886/20846/67154/18054/114715/20296/20698/17395/16854/20351/16451/14824/21826/236511/18132/12266/16542/18607/319197/21846/12796/19274/243362/20317/228852/11745/12654/74769/13835/23876/26365/13805/15402/15364/15242/14164/17125/15586/24071/27494/12827/70086/76905/69601/14360/19016/19242/11852/21813/230738/20496/14254",102
"GO:0045765","regulation of angiogenesis","100/4068","218/12271",0.458715596330275,1.38370183937286,4.02532497029796,5.56447421358089e-05,0.0084672877541549,0.00743399661813751,"242705/13197/239528/11518/232341/12491/381290/15258/246707/17872/12490/11555/16878/12772/21687/20684/54601/12509/15368/12189/11909/19877/18854/12394/12767/22341/68545/13854/238328/11826/11607/12771/21390/20620/13051/11689/21752/21413/18186/13058/14645/66214/18751/16414/80898/16153/12765/18803/14886/20846/67154/18054/114715/20296/20698/17395/16854/20351/16451/14824/21826/236511/18132/12266/16542/18607/319197/21846/12796/19274/243362/20317/228852/11745/12654/74769/13835/23876/26365/13805/15402/15364/15242/14164/17125/15586/24071/27494/12827/70086/76905/69601/14360/19016/19242/11852/21813/230738/20496/14254",100
"GO:0042886","amide transport","114/4068","254/12271",0.448818897637795,1.35384874457065,4.0129420158739,5.60129289139244e-05,0.0084672877541549,0.00743399661813751,"56199/109689/26357/72472/16443/64008/12349/68066/22228/57738/108052/20501/70456/19653/18640/16878/11799/27416/214597/56508/209837/56325/213993/76055/26921/11826/20677/15161/67623/21943/71764/26457/73095/235442/56708/11689/19156/14645/19056/11750/18751/17250/18189/16452/53322/16971/11305/21355/244238/21354/12801/18669/16952/20502/68667/64384/108116/56615/67041/68018/93692/384783/56205/12290/69227/214084/110385/12796/19326/239273/380714/11307/26875/26383/19218/268379/18830/268860/18754/20201/26874/97086/16438/277978/18795/12652/15364/171429/16847/15978/13350/15378/18575/15194/19712/15107/16149/16181/16973/81535/20202/12753/69597/12494/19016/67151/18671/93691/106347/320790/223775/18641/63873/238377",114
"GO:0030099","myeloid cell differentiation","181/4068","431/12271",0.419953596287703,1.2667774287233,3.97043658530044,5.81957161499004e-05,0.00855948884561508,0.00751494610538828,"101488143/70564/56199/15129/15467/12183/20679/14151/22042/56484/20533/20514/26357/544763/11518/99375/11656/19645/98366/216781/52065/241525/226419/12349/67017/13828/22228/14281/328572/21349/19824/18708/67739/18089/19743/15122/208638/11733/68259/216635/11983/93686/56419/114601/16878/19746/230721/16590/18718/13423/233016/18472/109801/15368/98386/56215/17268/70026/17260/16391/66193/18854/16476/12394/56417/13829/66154/100038882/230257/76044/83433/24108/68235/53621/12262/22761/14184/21943/69656/229323/11820/100900/16477/105463053/246746/12978/14645/12675/16909/12571/226691/15405/18174/54411/14127/20377/14381/16452/16409/20846/210710/23845/69188/212937/14460/26934/242687/14734/14104/110794/16596/17480/21950/15526/71982/97165/12306/215653/12400/22695/12577/11655/108655/18148/271564/170741/23991/12768/17863/108670/17082/17002/50875/12370/22177/442827/14582/15900/15902/18733/20302/11757/17129/237339/320404/17311/16889/16969/209446/26365/19152/97086/15402/18795/15242/50794/20850/15978/21873/12326/27999/18003/109711/16149/12770/16825/14159/19016/18018/51938/21813/229700/20851/59003/20104/15404/17869/19766/12159/238377/11501",181
"GO:0019221","cytokine-mediated signaling pathway","170/4068","402/12271",0.422885572139304,1.27562164594921,3.9568144153797,6.23732360961687e-05,0.00893250396935131,0.0078424409595709,"14081/72674/15257/56484/384309/12484/232341/99375/11487/67338/13349/69116/246727/30940/18708/15975/11600/18201/14042/52440/211550/230598/16590/18472/12772/54123/72049/217356/100502841/13608/14255/26362/12767/56417/15468/77128/60595/100038882/54199/15976/83433/54651/20299/59125/228607/21353/547253/21943/12771/110809/67296/26457/108960/227331/13051/56480/17394/23962/50931/246746/20305/12978/69922/16177/54396/12675/319190/56045/20315/16153/24110/12765/14127/59004/16452/20846/71586/80859/216233/60367/19268/434341/216190/69189/22601/20296/20698/16155/17948/17480/13448/11746/23961/20847/15944/23849/16451/230594/56715/16162/23991/12768/17082/16453/18733/13857/94088/13653/57890/20302/12702/20849/56310/18725/231699/12982/18033/16668/16145/16186/16362/26365/72993/18795/171095/14283/60440/16847/16196/19241/20563/20850/15978/99311/68713/21873/80876/12983/60504/16691/263876/16149/16157/16159/69807/16181/16190/14366/17128/12770/12778/69601/16199/18726/16161/20303/18983/56468/16195/19016/242700/14225/229700/20851/50905/231130/19766/71966/246728/16173",170
