"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","method","direction","gene_ratio","bg_ratio","fold_enrichment"
"GO:0071479","cellular response to ionizing radiation","15/1056","66/11010",0.227272727272727,2.36957644628099,3.63477289518922,0.0011996474843997,0.0227667613300456,0.0214506133796481,"15270/13605/12190/12189/12144/12021/98415/60530/72440/56349/22427/19822/74041/19362/14375",15,"DESeq2","Up in CFUE",0.0142045454545455,0.00599455040871935,2.36957644628099
"GO:0070316","regulation of G0 to G1 transition","9/1056","30/11010",0.3,3.12784090909091,3.80106843066661,0.00148075028974766,0.0276127738814248,0.0260164776308525,"20133/68094/72440/77044/72057/20587/18392/56456/77045",9,"DESeq2","Up in CFUE",0.00852272727272727,0.00272479564032698,3.12784090909091
"GO:0051445","regulation of meiotic cell cycle","10/1056","36/11010",0.277777777777778,2.89614898989899,3.71149011524213,0.00157354783824929,0.0291568675965299,0.0274713071880523,"12316/76464/22137/12532/67141/230809/107995/19362/268930/67333",10,"DESeq2","Up in CFUE",0.00946969696969697,0.00326975476839237,2.89614898989899
"GO:0048709","oligodendrocyte differentiation","15/1056","68/11010",0.220588235294118,2.29988302139037,3.50201054189185,0.00165375719610016,0.030441908214908,0.0286820595248633,"75786/12580/52615/19317/20336/56717/19262/12767/433759/19744/12724/232232/12799/18032/20678",15,"DESeq2","Up in CFUE",0.0142045454545455,0.00617620345140781,2.29988302139037
"GO:0033151","V(D)J recombination","7/1056","20/11010",0.35,3.64914772727273,3.86215238575019,0.00185101668380869,0.0329419525180725,0.0310375761045712,"19373/14056/21423/321006/14375/16842/227525",7,"DESeq2","Up in CFUE",0.00662878787878788,0.00181653042688465,3.64914772727273
"GO:0031114","regulation of microtubule depolymerization","9/1056","31/11010",0.290322580645161,3.02694281524927,3.6808492191666,0.00191159149053707,0.0338794045574937,0.0319208339807386,"72119/80986/56419/67886/20877/227634/76707/246103/74187",9,"DESeq2","Up in CFUE",0.00852272727272727,0.00281562216167121,3.02694281524927
"GO:0000723","telomere maintenance","25/1056","142/11010",0.176056338028169,1.83558738796415,3.26413648891354,0.00201125713289544,0.0350661863536119,0.0330390078441831,"208084/12190/12144/18005/20877/16905/18538/67241/12447/18854/22427/52864/21749/11991/67459/53379/17535/14375/269400/28113/56456/68964/227525/21750/214627",25,"DESeq2","Up in CFUE",0.0236742424242424,0.012897366030881,1.83558738796415
"GO:0080135","regulation of cellular response to stress","64/1056","467/11010",0.137044967880086,1.42884952306794,3.08452535985322,0.00204898693868796,0.0355793723887962,0.0335225265613598,"76464/15270/110052/12190/12189/75317/52033/12144/18817/14235/12581/12021/78656/60530/18538/68094/234736/107823/237877/74355/77782/67956/230484/68428/23802/18854/27403/19878/68734/77044/72057/228980/20587/240087/20184/74840/74041/19362/381921/67153/75744/13198/18519/75826/102162/17535/20315/27401/105377/269400/102871/216157/56456/319604/233908/77045/68145/15193/74769/59041/246103/12803/54402/225895",64,"DESeq2","Up in CFUE",0.0606060606060606,0.0424159854677566,1.42884952306794
"GO:0044782","cilium organization","43/1056","288/11010",0.149305555555556,1.55668008207071,3.11796403780678,0.00220398828505837,0.0381165554621586,0.0359130349165495,"20873/18286/101565/381644/68259/20878/12534/269702/17427/109242/216846/68121/20460/231225/56637/76832/99167/18541/236266/277939/74201/106618/226251/52906/77048/104394/72140/19725/108686/225523/320244/244585/234740/381694/67161/19726/246102/219103/83922/216363/68112/77832/68475",43,"DESeq2","Up in CFUE",0.040719696969697,0.026158038147139,1.55668008207071
"GO:0045876","positive regulation of sister chromatid cohesion","5/1056","11/11010",0.454545454545455,4.73915289256198,4.04110413564865,0.00226768806929756,0.0385956909889574,0.0363644715874409,"68549/12235/19357/14156/105377",5,"DESeq2","Up in CFUE",0.00473484848484848,0.000999091734786558,4.73915289256198
"GO:0072697","protein localization to cell cortex","5/1056","11/11010",0.454545454545455,4.73915289256198,4.04110413564865,0.00226768806929756,0.0385956909889574,0.0363644715874409,"76123/101706/18817/217124/22350",5,"DESeq2","Up in CFUE",0.00473484848484848,0.000999091734786558,4.73915289256198
"GO:0045023","G0 to G1 transition","9/1056","32/11010",0.28125,2.93235085227273,3.5653850222373,0.00243691279165125,0.0411492872574496,0.0387704442898846,"20133/68094/72440/77044/72057/20587/18392/56456/77045",9,"DESeq2","Up in CFUE",0.00852272727272727,0.00290644868301544,2.93235085227273
"GO:0006337","nucleosome disassembly","6/1056","16/11010",0.375,3.90980113636364,3.79360851045237,0.00264157203406317,0.0444302057023409,0.0418616926264953,"319162/70472/68094/77044/114741/20587",6,"DESeq2","Up in CFUE",0.00568181818181818,0.00145322434150772,3.90980113636364
"GO:0006935","chemotaxis","65/975","276/11010",0.235507246376812,2.65942028985507,8.7025734372496,9.99085445841563e-14,2.32237411885871e-10,2.08651107847333e-10,"13143/20201/232341/16409/20202/12772/13035/17524/12266/16952/105855/16414/18810/16854/20343/14268/20308/20305/16415/16985/11820/14134/12986/13051/19241/14159/56792/67759/14131/20198/12978/245195/54199/223601/94176/12778/11652/57257/102103/12765/105722/18720/14289/16590/16398/16803/19277/11600/109700/19354/58218/58861/93719/16170/13586/18081/19141/216869/233079/217835/11689/102545/18846/16859/140571",65,"DESeq2","Up in Erythroblast",0.0666666666666667,0.0250681198910082,2.65942028985507
"GO:0050900","leukocyte migration","62/975","280/11010",0.221428571428571,2.50043956043956,7.92711605061878,6.73552083503222e-12,1.04378121206883e-08,9.37773567487994e-09,"13143/18708/20201/232341/14537/16409/20202/12772/16177/68891/13035/17524/12266/16952/105855/16414/19152/18810/16854/20343/16399/50701/16415/11820/20737/80795/17916/14134/12986/13051/13861/56792/14131/12978/245195/57257/102103/12765/12527/105722/109934/14289/16590/16398/16803/381485/11754/246177/19277/109700/19354/58218/12798/16170/18081/24088/22059/19141/233079/217835/11689/16859",62,"DESeq2","Up in Erythroblast",0.0635897435897436,0.0254314259763851,2.50043956043956
"GO:0009617","response to bacterium","90/975","499/11010",0.180360721442886,2.03668876213966,7.38744398381217,2.65721171257417e-11,2.47067545035146e-08,2.21975075273564e-08,"12491/224703/108155/18712/57738/66724/16016/19074/15975/17002/17105/20201/67246/12796/20617/71775/631797/16819/54644/110095/54396/13035/17969/12266/15957/225845/22352/59079/57783/319236/17394/100038882/17948/30805/50701/15439/22782/11820/20737/217304/17916/380795/13051/13861/17523/16478/56792/110794/67138/15122/20556/212943/11745/223601/231507/213993/20558/71856/109934/102626/14289/17951/18569/209387/22433/234779/17164/16803/20128/69146/381485/17474/195046/14581/58218/26874/93719/17970/332579/14728/13586/22038/24088/233046/66107/73914/17952/14191/21946/16859",90,"DESeq2","Up in Erythroblast",0.0923076923076923,0.045322434150772,2.03668876213966
"GO:0002274","myeloid leukocyte activation","50/975","210/11010",0.238095238095238,2.68864468864469,7.70111490344335,4.98343371452958e-11,3.86133055647467e-08,3.46916929460586e-08,"12796/20617/16409/12772/68891/13035/16952/17394/16414/14268/16415/19267/11820/217304/13032/17916/13051/15979/14159/232413/16478/56792/14131/12978/11745/94176/12765/109934/14289/18733/16590/234779/16803/20911/66725/22177/381485/246746/17474/19354/442827/16170/14728/22038/12606/24088/13011/70450/14191/16859",50,"DESeq2","Up in Erythroblast",0.0512820512820513,0.0190735694822888,2.68864468864469
"GO:0060326","cell chemotaxis","49/975","207/11010",0.236714975845411,2.67305834262356,7.57428471100112,9.72031236402722e-11,5.89476569234191e-08,5.29608637221648e-08,"13143/20201/232341/16409/20202/12772/13035/17524/12266/16952/105855/16414/18810/16854/20343/20308/20305/16415/11820/14134/12986/13051/19241/56792/14131/12978/245195/54199/12778/57257/102103/12765/105722/18720/14289/16590/16803/19277/109700/19354/58218/16170/18081/19141/216869/233079/217835/11689/140571",49,"DESeq2","Up in Erythroblast",0.0502564102564103,0.0188010899182561,2.67305834262356
"GO:0072593","reactive oxygen species metabolic process","45/975","181/11010",0.248618784530387,2.80747981300467,7.64251186102436,1.01437138177533e-10,5.89476569234191e-08,5.29608637221648e-08,"12491/12359/73389/12725/108155/13197/56484/68943/20617/16409/16819/68891/17969/22228/140742/13058/54683/16414/16415/11820/11891/16889/11669/13861/17523/11977/20848/18105/14289/224109/234779/20128/66725/22177/17972/19354/58861/266690/26874/17970/56644/271639/22059/11689/18792",45,"DESeq2","Up in Erythroblast",0.0461538461538462,0.0164396003633061,2.80747981300467
"GO:0002444","myeloid leukocyte mediated immunity","29/975","93/11010",0.311827956989247,3.52125723738627,7.61069875806915,7.96859751077542e-10,3.3678190752359e-07,3.02577941844563e-07,"16016/16409/12772/68891/13035/17969/12266/16414/20343/50701/16415/217304/17916/380795/13051/14159/56792/14131/11745/109934/16590/20911/22177/19354/442827/58218/332579/70450/14191",29,"DESeq2","Up in Erythroblast",0.0297435897435897,0.00844686648501362,3.52125723738627
"GO:2000379","positive regulation of reactive oxygen species metabolic process","21/975","63/11010",0.333333333333333,3.76410256410256,6.85795174294009,4.71087024079827e-08,1.68467967303624e-05,1.51358162878442e-05,"12491/12725/108155/13197/56484/20617/16409/16819/68891/16414/16415/11820/11891/18105/14289/234779/22177/56644/271639/22059/18792",21,"DESeq2","Up in Erythroblast",0.0215384615384615,0.00572207084468665,3.76410256410256
"GO:0006909","phagocytosis","42/975","197/11010",0.213197969543147,2.40749707145646,6.21333924895746,5.60997053179833e-08,1.74626116867326e-05,1.5689088354701e-05,"12491/12725/16016/15467/16409/12772/56208/12266/67739/16952/105855/16414/19152/50701/11891/380795/14134/227753/56792/110794/14131/11745/94176/20848/105722/109934/14289/234779/16398/16803/22177/17972/246177/246746/12798/17970/56644/22038/24088/70450/20288/14191",42,"DESeq2","Up in Erythroblast",0.0430769230769231,0.0178928247048138,2.40749707145646
"GO:0002526","acute inflammatory response","22/975","69/11010",0.318840579710145,3.60044593088071,6.75400565454517,5.63431222415549e-08,1.74626116867326e-05,1.5689088354701e-05,"16016/15467/16819/12266/14268/50701/15439/20737/16889/380795/14131/20848/11690/12765/105722/16803/11754/22038/12606/233079/16181/14069",22,"DESeq2","Up in Erythroblast",0.0225641025641026,0.00626702997275204,3.60044593088071
"GO:0002886","regulation of myeloid leukocyte mediated immunity","19/975","54/11010",0.351851851851852,3.97321937321937,6.82677166708978,7.65621701787324e-08,2.22460955725579e-05,1.99867560045533e-05,"16016/16409/12772/68891/12266/16414/20343/16415/380795/13051/14159/56792/14131/109934/20911/22177/19354/70450/14191",19,"DESeq2","Up in Erythroblast",0.0194871794871795,0.00490463215258856,3.97321937321937
"GO:0006911","phagocytosis, engulfment","18/975","50/11010",0.36,4.06523076923077,6.7711191617644,1.12524536060107e-07,2.75329772707071e-05,2.47366957942661e-05,"12491/12725/16016/16409/56208/12266/105855/16414/380795/227753/56792/14131/105722/234779/16398/16803/56644/20288",18,"DESeq2","Up in Erythroblast",0.0184615384615385,0.00454132606721163,4.06523076923077
"GO:0031349","positive regulation of defense response","74/975","458/11010",0.161572052401747,1.82452133019819,5.61803962806795,2.03826604113231e-07,4.49261151781929e-05,4.03633662082552e-05,"12491/58185/108155/80912/52440/57738/16016/18412/18708/66878/17002/384309/20201/12796/20617/70428/78781/20202/12772/56208/59125/54396/67705/56275/78757/12266/59079/57783/18624/319236/17394/57319/11820/13032/380795/14134/56792/279572/14131/12978/72935/20848/11690/102626/14289/18569/209387/234779/17164/16803/20128/69146/66725/22177/11754/246746/226691/195046/193670/14581/58218/16170/332579/56644/13202/22038/18081/12606/24088/216869/233046/233079/73914/16859",74,"DESeq2","Up in Erythroblast",0.0758974358974359,0.0415985467756585,1.82452133019819
"GO:0002685","regulation of leukocyte migration","37/975","171/11010",0.216374269005848,2.44336482231219,5.92921391026087,2.33362261849273e-07,4.64190909054554e-05,4.17047135689276e-05,"13143/18708/232341/14537/12772/16177/17524/16952/105855/16854/20343/16399/50701/11820/20737/80795/17916/13051/56792/12978/102103/12765/12527/105722/109934/14289/16398/16803/11754/19354/12798/18081/24088/22059/19141/217835/16859",37,"DESeq2","Up in Erythroblast",0.037948717948718,0.0155313351498638,2.44336482231219
"GO:0061515","myeloid cell development","25/975","92/11010",0.271739130434783,3.0685618729097,6.21024079287901,2.39633938853717e-07,4.64190909054554e-05,4.17047135689276e-05,"12183/216781/11656/17002/328572/16409/13828/101488143/192176/105855/11820/15122/12978/12306/17684/11655/224109/544763/16590/22177/19354/216984/235627/18081/24088",25,"DESeq2","Up in Erythroblast",0.0256410256410256,0.00835603996366939,3.0685618729097
"GO:0001819","positive regulation of cytokine production","66/975","399/11010",0.165413533834586,1.8679005205321,5.50422013536485,3.98831568780333e-07,6.62202844021345e-05,5.94948746210662e-05,"12491/58185/18708/66878/19074/15975/384309/12655/12796/70428/78781/12772/59125/16177/67705/12266/16952/13058/17394/20660/100038882/50701/23845/20742/11820/20737/80795/14134/15979/12654/13861/232413/12394/14131/12978/223601/327959/72935/20848/17951/16590/22433/234779/17164/16803/69146/66725/74039/22177/667034/226691/195046/232414/16170/20196/332579/56644/24088/78317/233079/16180/67512/73914/14191/16859/16800",66,"DESeq2","Up in Erythroblast",0.0676923076923077,0.0362397820163488,1.8679005205321
"GO:0001906","cell killing","34/975","160/11010",0.2125,2.39961538461538,5.55867630987032,1.11269466675555e-06,0.00016313525197246,0.00014656704437326,"18712/18708/17002/17105/15040/15042/12796/16409/54396/13035/17969/12266/105855/16854/20343/50701/12509/11891/13032/14134/13051/56792/14131/245282/223601/626615/20911/22177/58218/18081/216869/70450/21946/16859",34,"DESeq2","Up in Erythroblast",0.0348717948717949,0.0145322434150772,2.39961538461538
"GO:0045807","positive regulation of endocytosis","33/975","153/11010",0.215686274509804,2.43559577677225,5.57366065651783,1.12289267866611e-06,0.00016313525197246,0.00014656704437326,"12048/12491/75734/16443/16016/20617/12266/268379/105855/11820/11891/380795/14134/56792/14251/14131/12306/94176/20848/105722/109934/14289/234779/16398/16803/66725/19055/246746/11600/56644/24088/216869/23796",33,"DESeq2","Up in Erythroblast",0.0338461538461538,0.0138964577656676,2.43559577677225
"GO:0099024","plasma membrane invagination","18/975","58/11010",0.310344827586207,3.50450928381963,5.96084021535697,1.41602185221524e-06,0.00018808815974139,0.000168985705551582,"12491/12725/16016/16409/56208/12266/105855/16414/380795/227753/56792/14131/105722/234779/16398/16803/56644/20288",18,"DESeq2","Up in Erythroblast",0.0184615384615385,0.00526793823796549,3.50450928381963
"GO:0050766","positive regulation of phagocytosis","20/975","71/11010",0.28169014084507,3.18093174431203,5.74645476482148,2.05879486022198e-06,0.00026435850037939,0.000237509940905327,"12491/16016/12266/105855/11891/380795/14134/56792/14131/94176/20848/105722/109934/14289/234779/16398/16803/246746/56644/24088",20,"DESeq2","Up in Erythroblast",0.0205128205128205,0.00644868301544051,3.18093174431203
"GO:0031640","killing of cells of another organism","16/975","50/11010",0.32,3.61353846153846,5.77332725958912,3.4631732961876e-06,0.000392690064731126,0.000352808001008277,"18712/17002/17105/12796/54396/13035/17969/12266/16854/50701/14134/245282/626615/58218/18081/21946",16,"DESeq2","Up in Erythroblast",0.0164102564102564,0.00454132606721163,3.61353846153846
"GO:0141061","disruption of cell in another organism","16/975","50/11010",0.32,3.61353846153846,5.77332725958912,3.4631732961876e-06,0.000392690064731126,0.000352808001008277,"18712/17002/17105/12796/54396/13035/17969/12266/16854/50701/14134/245282/626615/58218/18081/21946",16,"DESeq2","Up in Erythroblast",0.0164102564102564,0.00454132606721163,3.61353846153846
"GO:0002764","immune response-regulating signaling pathway","70/975","460/11010",0.152173913043478,1.71839464882943,4.90606536364299,4.09219352853221e-06,0.000452966850336815,0.000406963005544256,"12491/58185/108155/80912/52440/57738/12234/18412/18708/66878/17002/384309/20201/232341/16409/78781/20202/224826/56208/59125/54396/67705/78757/12266/105855/59079/57783/18624/57319/16854/11820/217304/16889/14134/12231/56792/279572/14131/72935/57257/102626/14289/18733/16590/234779/17164/16803/20128/69146/74039/22177/246177/208650/246746/226691/17474/195046/193670/14581/237754/14728/56644/22038/18081/195564/24088/216869/233079/73914/52855",70,"DESeq2","Up in Erythroblast",0.0717948717948718,0.041780199818347,1.71839464882943
"GO:0002275","myeloid cell activation involved in immune response","21/975","81/11010",0.259259259259259,2.92763532763533,5.42743622196997,4.95958130365914e-06,0.00050124116262416,0.000450334522034771,"16409/12772/68891/16414/16415/17916/13051/14159/11745/94176/109934/16590/234779/16803/20911/22177/19354/442827/14728/70450/14191",21,"DESeq2","Up in Erythroblast",0.0215384615384615,0.00735694822888283,2.92763532763533
"GO:0040017","positive regulation of locomotion","65/975","425/11010",0.152941176470588,1.72705882352941,4.76470633239724,7.68332651516102e-06,0.000686918941711223,0.000617154648019411,"13143/18708/232341/19699/68943/232227/16819/14751/12772/192197/192176/16177/78757/14828/54601/68813/70568/16952/22352/105855/76709/16854/20343/14268/16399/20308/20305/11820/20737/80795/17916/13051/19241/11977/12978/11745/12778/11652/20848/12765/105722/14289/16590/22433/234779/16398/16803/19055/11754/384009/11600/19354/16170/384783/74030/56644/20195/24088/107895/22059/19141/14191/18792/16859/16800",65,"DESeq2","Up in Erythroblast",0.0666666666666667,0.0386012715712988,1.72705882352941
"GO:0141060","disruption of anatomical structure in another organism","16/975","53/11010",0.30188679245283,3.40899854862119,5.4795664460344,8.09628194115536e-06,0.000697029902674653,0.000626238727924064,"18712/17002/17105/12796/54396/13035/17969/12266/16854/50701/14134/245282/626615/58218/18081/21946",16,"DESeq2","Up in Erythroblast",0.0164102564102564,0.00481380563124432,3.40899854862119
"GO:0045730","respiratory burst","11/975","27/11010",0.407407407407407,4.6005698005698,5.83861959044232,8.56590893236797e-06,0.000724052920483249,0.000650517256337533,"20202/17969/13058/16889/80795/17523/16803/17972/19354/17970/56644",11,"DESeq2","Up in Erythroblast",0.0112820512820513,0.00245231607629428,4.6005698005698
"GO:0043299","leukocyte degranulation","18/975","66/11010",0.272727272727273,3.07972027972028,5.28209742945995,1.08987157804794e-05,0.000855443559029307,0.000768563707470376,"16409/12772/68891/105855/16414/16415/11891/17916/14159/11745/109934/16590/20911/19354/442827/70450/14191/16859",18,"DESeq2","Up in Erythroblast",0.0184615384615385,0.00599455040871935,3.07972027972028
"GO:0002269","leukocyte activation involved in inflammatory response","14/975","43/11010",0.325581395348837,3.67656529516995,5.48132690264378,1.12707760406686e-05,0.000858980947755219,0.000771741834846817,"20617/16409/17394/11820/13032/13051/15979/56792/12978/14289/66725/22177/24088/13011",14,"DESeq2","Up in Erythroblast",0.0143589743589744,0.003905540417802,3.67656529516995
"GO:0051702","biological process involved in interaction with symbiont","9/975","19/11010",0.473684210526316,5.34898785425101,5.913763420371,1.31731269045855e-05,0.00093570348889693,0.000840672344690543,"17002/12796/13035/17969/14268/50701/245282/626615/58218",9,"DESeq2","Up in Erythroblast",0.00923076923076923,0.00172570390554042,5.34898785425101
"GO:0043312","neutrophil degranulation","8/975","15/11010",0.533333333333333,6.0225641025641,6.06723834811082,1.34387732365542e-05,0.00093570348889693,0.000840672344690543,"16409/68891/16414/16415/17916/11745/109934/20911",8,"DESeq2","Up in Erythroblast",0.0082051282051282,0.00136239782016349,6.0225641025641
"GO:0051873","killing by host of symbiont cells","8/975","15/11010",0.533333333333333,6.0225641025641,6.06723834811082,1.34387732365542e-05,0.00093570348889693,0.000840672344690543,"17002/12796/13035/17969/50701/245282/626615/58218",8,"DESeq2","Up in Erythroblast",0.0082051282051282,0.00136239782016349,6.0225641025641
"GO:0032612","interleukin-1 production","21/975","86/11010",0.244186046511628,2.75742397137746,5.09979220859062,1.36273895581652e-05,0.00093570348889693,0.000840672344690543,"12491/15975/12796/59125/67705/16952/66222/11820/13051/20848/17951/69146/22177/226691/195046/16170/20196/56644/24088/216869/16859",21,"DESeq2","Up in Erythroblast",0.0215384615384615,0.007811080835604,2.75742397137746
"GO:0098754","detoxification","22/975","93/11010",0.236559139784946,2.67129859387924,5.04500292321847,1.47310944395554e-05,0.000992534174630334,0.000891731239300622,"70564/12491/12359/18712/64008/20201/60599/26462/20202/140742/54683/109801/19765/15439/22782/11669/13861/17523/11977/14782/11690/19224",22,"DESeq2","Up in Erythroblast",0.0225641025641026,0.00844686648501362,2.67129859387924
"GO:0098869","cellular oxidant detoxification","16/975","56/11010",0.285714285714286,3.22637362637363,5.20622878707016,1.76189337684928e-05,0.00115366793084117,0.00103650006217019,"70564/12491/12359/20201/60599/26462/20202/140742/54683/15439/13861/17523/11977/14782/11690/19224",16,"DESeq2","Up in Erythroblast",0.0164102564102564,0.00508628519527702,3.22637362637363
"GO:0051607","defense response to virus","44/975","260/11010",0.169230769230769,1.91100591715976,4.63362832469042,1.95855492845493e-05,0.00126462803644264,0.00113619092925573,"12048/107569/12177/58185/12421/23962/224703/100504663/66878/22670/15975/384309/67921/70428/78781/56208/54396/57444/80985/24014/170742/15957/319236/100038882/20737/80795/15979/72935/94094/209387/20128/381485/226691/195046/193670/69459/332579/108888/22038/215210/70450/207521/213002/16155",44,"DESeq2","Up in Erythroblast",0.0451282051282051,0.0236148955495005,1.91100591715976
"GO:0010038","response to metal ion","41/975","242/11010",0.169421487603306,1.91315956770502,4.47717828480737,3.63334341285319e-05,0.00221224178534601,0.00198756391397199,"237890/12359/12576/232341/328572/68066/20617/16819/14751/56208/59125/11750/22228/16993/70568/13058/14268/22782/11820/14661/227753/16478/11977/22436/11690/11655/94352/16590/234779/66725/66972/17967/19055/67092/11513/15902/22038/12606/19141/50799/67898",41,"DESeq2","Up in Erythroblast",0.042051282051282,0.0219800181653043,1.91315956770502
"GO:1905155","positive regulation of membrane invagination","8/975","17/11010",0.470588235294118,5.31402714932127,5.54838738852087,4.32021173864868e-05,0.00243847338595464,0.0021908191677821,"12491/12266/105855/56792/105722/234779/16398/16803",8,"DESeq2","Up in Erythroblast",0.0082051282051282,0.00154405086285195,5.31402714932127
"GO:0031639","plasminogen activation","7/975","13/11010",0.538461538461538,6.08047337278107,5.7128957422392,4.4509349775476e-05,0.00246222233786833,0.00221215614827445,"13806/67759/12306/18655/15451/18793/18792",7,"DESeq2","Up in Erythroblast",0.00717948717948718,0.00118074477747502,6.08047337278106
"GO:0061900","glial cell activation","14/975","48/11010",0.291666666666667,3.29358974358974,4.96373986121135,4.55611079024378e-05,0.00246222233786833,0.00221215614827445,"20617/16409/17394/11820/13032/13051/15979/56792/12978/14289/66725/22177/24088/13011",14,"DESeq2","Up in Erythroblast",0.0143589743589744,0.00435967302452316,3.29358974358974
"GO:0002833","positive regulation of response to biotic stimulus","57/975","382/11010",0.149214659685864,1.68497784937576,4.24717339169191,5.69277907457946e-05,0.00284577741050752,0.00255675691770586,"12491/58185/108155/80912/52440/57738/18412/18708/66878/17002/384309/20201/12796/70428/78781/20202/56208/59125/54396/67705/56275/78757/59079/57783/18624/319236/57319/11820/14134/279572/72935/102626/14289/209387/234779/17164/16803/20128/69146/22177/246746/226691/195046/193670/14581/58218/332579/56644/22038/18081/24088/216869/233046/233079/22628/73914/16859",57,"DESeq2","Up in Erythroblast",0.0584615384615385,0.0346957311534968,1.68497784937576
"GO:0002221","pattern recognition receptor signaling pathway","44/975","273/11010",0.161172161172161,1.82000563539025,4.27635980979819,6.58279255678624e-05,0.00315498995840198,0.00283456547643275,"12491/58185/108155/80912/52440/57738/18412/18708/66878/17002/384309/20201/78781/20202/56208/59125/54396/67705/78757/59079/57783/18624/57319/11820/14134/279572/72935/102626/234779/17164/16803/20128/69146/246746/226691/195046/193670/14581/56644/18081/24088/216869/233079/73914",44,"DESeq2","Up in Erythroblast",0.0451282051282051,0.0247956403269755,1.82000563539025
"GO:0000272","polysaccharide catabolic process","10/975","29/11010",0.344827586206897,3.89389920424403,4.8638369630794,0.000118623646174938,0.00530270510641623,0.0047641561540704,"12421/19046/12655/110095/54636/57436/329015/232714/77559/271639",10,"DESeq2","Up in Erythroblast",0.0102564102564103,0.00263396911898274,3.89389920424403
"GO:0042149","cellular response to glucose starvation","13/975","46/11010",0.282608695652174,3.19130434782609,4.64210177811717,0.000121347688522201,0.00534110449744681,0.00479865565789336,"74302/67579/100504663/56484/56208/14828/140742/22433/226691/270802/18432/22059/22628",13,"DESeq2","Up in Erythroblast",0.0133333333333333,0.0041780199818347,3.19130434782609
"GO:0046597","host-mediated suppression of symbiont invasion","9/975","24/11010",0.375,4.23461538461538,4.94454150366988,0.000124078142767102,0.00534110449744681,0.00479865565789336,"19824/22670/384309/319236/14134/227753/209387/20128/213002",9,"DESeq2","Up in Erythroblast",0.00923076923076923,0.00217983651226158,4.23461538461538
"GO:0010755","regulation of plasminogen activation","6/975","11/11010",0.545454545454545,6.15944055944056,5.33629598454363,0.000148597562616017,0.0060599128824725,0.00544446101994789,"13806/67759/12306/15451/18793/18792",6,"DESeq2","Up in Erythroblast",0.00615384615384615,0.000999091734786558,6.15944055944056
"GO:0034764","positive regulation of transmembrane transport","22/975","110/11010",0.2,2.25846153846154,4.13466755293036,0.000216641760633831,0.00853531817954815,0.00766846125062482,"11555/14081/432442/237542/232341/54375/19699/20617/16819/56398/192176/12266/24014/75909/232430/11652/105722/19055/11754/384783/18759/23796",22,"DESeq2","Up in Erythroblast",0.0225641025641026,0.00999091734786558,2.25846153846154
"GO:0030500","regulation of bone mineralization","13/975","49/11010",0.26530612244898,2.99591836734694,4.36448777332095,0.000243860250383465,0.00944755253360607,0.00848804801334727,"11555/140780/17002/17966/18022/76566/100038882/74442/353170/12978/212943/105722/11689",13,"DESeq2","Up in Erythroblast",0.0133333333333333,0.00445049954586739,2.99591836734694
"GO:0006007","glucose catabolic process","9/975","26/11010",0.346153846153846,3.90887573964497,4.62859451932948,0.000252080299435018,0.00960591239404427,0.00863032466055352,"14751/18746/18648/13806/56421/18655/21991/271639/22059",9,"DESeq2","Up in Erythroblast",0.00923076923076923,0.00236148955495005,3.90887573964497
"GO:0019221","cytokine-mediated signaling pathway","53/975","368/11010",0.144021739130435,1.62633779264214,3.80924104065891,0.000256831499966431,0.00970739547434096,0.00872150100014376,"23962/72674/14081/52440/77128/18708/15257/15975/384309/232341/56484/18201/12772/99375/59125/16177/54396/80985/17394/100038882/17948/20308/20305/12986/13051/15979/19241/56792/12978/54199/69189/12778/20848/12765/18733/17951/16590/69146/246746/12983/11600/193670/14581/12982/16170/12606/22059/16180/213002/73914/17952/16181/16155",53,"DESeq2","Up in Erythroblast",0.0543589743589744,0.0334241598546776,1.62633779264214
"GO:0050920","regulation of chemotaxis","26/975","142/11010",0.183098591549296,2.06760563380282,3.99114742023259,0.000271070612828596,0.0100016450717471,0.0089858662631902,"13143/232341/12772/17524/105855/20343/14268/11820/13051/19241/56792/12978/223601/11652/102103/12765/105722/14289/16398/16803/19354/16170/18081/19141/217835/18846",26,"DESeq2","Up in Erythroblast",0.0266666666666667,0.012897366030881,2.06760563380282
"GO:0002262","myeloid cell homeostasis","33/975","199/11010",0.165829145728643,1.87259373792037,3.87189215103059,0.000306484686758504,0.0111316195995335,0.0100010792521196,"12183/241525/216781/19824/226419/11656/56484/16409/13828/70026/101488143/14751/12772/14645/67739/16952/105855/100900/100038882/16889/15122/12978/20848/12765/17684/11655/544763/16590/12571/19354/26570/15902/14728",33,"DESeq2","Up in Erythroblast",0.0338461538461538,0.0180744777475023,1.87259373792037
"GO:0020027","hemoglobin metabolic process","7/975","17/11010",0.411764705882353,4.64977375565611,4.69407307277211,0.000367348254795218,0.0127447913174848,0.0114504153576388,"12359/11656/15467/13828/67712/11655/214133",7,"DESeq2","Up in Erythroblast",0.00717948717948718,0.00154405086285195,4.64977375565611
"GO:0061621","canonical glycolysis","7/975","17/11010",0.411764705882353,4.64977375565611,4.69407307277211,0.000367348254795218,0.0127447913174848,0.0114504153576388,"14751/18746/18648/13806/56421/18655/21991",7,"DESeq2","Up in Erythroblast",0.00717948717948718,0.00154405086285195,4.64977375565611
