"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902570","protein localization to nucleolus","8/1005","23/25730",0.347826086956522,8.90504001730478,7.64660446802698,1.53077173795179e-06,0.000302621797425854,0.000246906664129552,"18391/67239/70930/18148/20019/217995/97112/59014",8
"GO:0007005","mitochondrion organization","40/1005","457/25730",0.087527352297593,2.24087440260405,5.39614810981579,1.94998834085167e-06,0.000364803586296914,0.000297640280116098,"433904/70556/76826/75712/56772/12043/12322/14049/68099/16476/72433/231430/22035/215708/99890/11739/15937/69923/108888/74148/17827/56046/382793/74772/105675/11545/72018/12799/27393/17127/15108/68927/15510/68493/229211/381760/219158/21780/26420/11740",40
"GO:0051963","regulation of synapse assembly","25/1005","221/25730",0.113122171945701,2.8961527205601,5.70754136474294,2.01781302357737e-06,0.000364803586296914,0.000297640280116098,"574437/225875/80749/106042/21826/19329/330814/18189/74762/99633/170757/13844/17260/27083/29819/13841/70237/232370/217692/19280/54216/18391/243725/140580/210293",25
"GO:0016310","phosphorylation","40/1005","458/25730",0.0873362445414847,2.23598166373373,5.38085506880546,2.05823035070243e-06,0.000364803586296914,0.000297640280116098,"21687/64297/245269/15364/20620/75578/14369/12322/13844/67426/319757/218624/13841/217410/665113/77446/50932/11352/59126/18148/69923/14635/11920/18749/432486/27103/17319/14783/50772/27373/18642/20815/110532/70661/16800/104418/50798/14360/26921/26420",40
"GO:0030183","B cell differentiation","21/1005","166/25730",0.126506024096386,3.23880597014925,5.8342150087123,2.21088751453624e-06,0.000372751281152043,0.000304124739731669,"16205/16431/12043/14255/16590/14025/17305/17685/13482/15242/21929/12193/18018/11920/12229/75725/17863/15361/20851/210293/11740",21
"GO:0140236","translation at presynapse","11/1005","49/25730",0.224489795918367,5.74738552137273,6.7061445409011,2.27968776248502e-06,0.000372751281152043,0.000304124739731669,"20044/19934/67671/67281/66489/20103/270106/66480/19943/67097/20088",11
"GO:0060996","dendritic spine development","19/1005","140/25730",0.135714285714286,3.47455579246624,5.91905614099113,2.32063054413724e-06,0.000372751281152043,0.000304124739731669,"574437/20620/12322/13844/17260/27083/29819/329165/67102/70237/217692/19280/243725/239985/15182/50772/17127/71974/210293",19
"GO:0140241","translation at synapse","11/1005","50/25730",0.22,5.63243781094527,6.61033431723917,2.82010201385354e-06,0.000426333069153152,0.00034784168492856,"20044/19934/67671/67281/66489/20103/270106/66480/19943/67097/20088",11
"GO:0140242","translation at postsynapse","11/1005","50/25730",0.22,5.63243781094527,6.61033431723917,2.82010201385354e-06,0.000426333069153152,0.00034784168492856,"20044/19934/67671/67281/66489/20103/270106/66480/19943/67097/20088",11
"GO:0050767","regulation of neurogenesis","41/1005","483/25730",0.0848861283643892,2.173253813747,5.24791731980528,3.13666349491512e-06,0.000460641438967536,0.000375833604924567,"103743/574437/114606/15364/98733/269878/20317/13844/66515/18109/27083/69807/330914/29819/22596/319757/16590/13841/14025/12393/22129/14461/70237/665113/19280/30948/269951/67299/17344/16195/15182/24136/27374/17863/67095/18015/18536/15982/53605/16800/12168",41
