"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060216","definitive hemopoiesis","4/586","25/25730",0.16,7.02525597269625,4.60129184068325,0.00230284739492684,0.0393013418803915,0.0324312525240557,"22761/21349/14460/20687",4
"GO:0071360","cellular response to exogenous dsRNA","4/586","25/25730",0.16,7.02525597269625,4.60129184068325,0.00230284739492684,0.0393013418803915,0.0324312525240557,"231699/246727/228607/71586",4
"GO:0032272","negative regulation of protein polymerization","7/586","80/25730",0.0875,3.84193686006826,3.88650124482201,0.00231985788401172,0.0393013418803915,0.0324312525240557,"20617/21916/13829/20739/11519/11518/12333",7
"GO:0035456","response to interferon-beta","7/586","80/25730",0.0875,3.84193686006826,3.88650124482201,0.00231985788401172,0.0393013418803915,0.0324312525240557,"231699/15957/80290/327959/15975/228607/15944",7
"GO:1903320","regulation of protein modification by small protein conjugation or removal","13/586","228/25730",0.0570175438596491,2.50351775342794,3.48122377495934,0.00232144183968667,0.0393013418803915,0.0324312525240557,"109689/232341/108155/68943/66589/22187/11863/209011/56310/14828/56486/20698/80985",13
"GO:0006140","regulation of nucleotide metabolic process","8/586","102/25730",0.0784313725490196,3.44375292779228,3.77522726420818,0.00232422371073794,0.0393013418803915,0.0324312525240557,"20533/12048/108155/14555/328572/11983/11863/18519",8
"GO:1900542","regulation of purine nucleotide metabolic process","8/586","102/25730",0.0784313725490196,3.44375292779228,3.77522726420818,0.00232422371073794,0.0393013418803915,0.0324312525240557,"20533/12048/108155/14555/328572/11983/11863/18519",8
"GO:0006998","nuclear envelope organization","6/586","60/25730",0.1,4.39078498293515,4.01426482042433,0.00240250319833077,0.0404656911248262,0.0333920671569854,"16905/18472/54194/68953/66700/210035",6
"GO:1990845","adaptive thermogenesis","11/586","176/25730",0.0625,2.74424061433447,3.54467449923881,0.00243207762877243,0.0408038024046,0.0336710747371578,"72674/22228/108155/67326/20869/230598/104263/78653/19079/229517/22260",11
"GO:0036293","response to decreased oxygen levels","18/586","374/25730",0.0481283422459893,2.11321202387253,3.3106738278412,0.0025207084379253,0.0421262363458722,0.0347623399979295,"11656/20528/67579/22042/268860/12177/22228/108155/11826/328572/17025/66214/56208/68943/16905/71472/11863/12946",18
"GO:0051693","actin filament capping","5/586","42/25730",0.119047619047619,5.22712497968471,4.18550307015714,0.00255550521836943,0.0425422283445609,0.035105614321705,"21916/13829/20739/11519/11518",5
"GO:0032535","regulation of cellular component size","19/586","406/25730",0.0467980295566502,2.05480085408295,3.27047184438105,0.00265083132058904,0.0439240976822436,0.0362459253467592,"21916/13829/23925/20739/22241/11519/232341/108155/12704/11518/11826/328572/22439/18472/11750/12333/66700/11848/230101",19
"GO:0036344","platelet morphogenesis","4/586","26/25730",0.153846153846154,6.75505381990024,4.48207154429863,0.0026730852304309,0.0439240976822436,0.0362459253467592,"22761/328572/21349/14460",4
"GO:1903747","regulation of establishment of protein localization to mitochondrion","4/586","26/25730",0.153846153846154,6.75505381990024,4.48207154429863,0.0026730852304309,0.0439240976822436,0.0362459253467592,"12177/54673/68943/11983",4
"GO:0046032","ADP catabolic process","9/586","128/25730",0.0703125,3.08727069112628,3.61401449928737,0.00268964789067057,0.0439240976822436,0.0362459253467592,"20533/22228/108155/14555/328572/11863/17777/18293/18519",9
"GO:0097237","cellular response to toxic substance","9/586","128/25730",0.0703125,3.08727069112628,3.61401449928737,0.00268964789067057,0.0439240976822436,0.0362459253467592,"66447/14651/74104/18712/21672/68943/76650/109801/11757",9
"GO:0002034","maintenance of blood vessel diameter homeostasis by renin-angiotensin","3/586","13/25730",0.230769230769231,10.1325807298504,5.02803302065545,0.00283465789675603,0.0448405801454362,0.037002201666487,"11607/14381/11848",3
"GO:0003072","renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure","3/586","13/25730",0.230769230769231,10.1325807298504,5.02803302065545,0.00283465789675603,0.0448405801454362,0.037002201666487,"11607/14381/11848",3
"GO:0014745","negative regulation of muscle adaptation","3/586","13/25730",0.230769230769231,10.1325807298504,5.02803302065545,0.00283465789675603,0.0448405801454362,0.037002201666487,"381290/16905/76055",3
"GO:0015803","branched-chain amino acid transport","3/586","13/25730",0.230769230769231,10.1325807298504,5.02803302065545,0.00283465789675603,0.0448405801454362,0.037002201666487,"268706/17254/229517",3
"GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","3/586","13/25730",0.230769230769231,10.1325807298504,5.02803302065545,0.00283465789675603,0.0448405801454362,0.037002201666487,"208922/12227/18458",3
"GO:0051647","nucleus localization","5/586","43/25730",0.116279069767442,5.10556393364553,4.11332885326422,0.0028384496473305,0.0448405801454362,0.037002201666487,"216781/114601/77579/16905/18472",5
"GO:1902683","regulation of receptor localization to synapse","5/586","43/25730",0.116279069767442,5.10556393364553,4.11332885326422,0.0028384496473305,0.0448405801454362,0.037002201666487,"108155/11487/54645/14735/56486",5
"GO:0007080","mitotic metaphase chromosome alignment","6/586","62/25730",0.0967741935483871,4.24914675767918,3.9103194213589,0.00283972940618362,0.0448405801454362,0.037002201666487,"56208/16580/68953/381293/66700/18519",6
