"gene_id","gene_symbol","log2FC_deseq2","padj_deseq2","logFC_limma_voom","padj_limma_voom","same_direction"
"ENSMUSG00000021048","Mthfd1",-1.1306175183879,2.64020244056773e-10,-1.19878407922917,0.0016985001693132,TRUE
"ENSMUSG00000021061","Sptb",7.6030218536765,1.6112109051833e-212,7.4938556824568,1.26784629831753e-06,TRUE
"ENSMUSG00000021065","Fut8",-1.69585713650583,3.34593619564889e-12,-1.75866002152961,0.00119426094104184,TRUE
"ENSMUSG00000021066","Atl1",5.05228670695291,3.52630776384638e-36,5.09551390889104,0.00035866036968668,TRUE
"ENSMUSG00000021069","Pygl",1.82953277553089,2.04635533960957e-23,1.78490867261954,0.000208688464081162,TRUE
"ENSMUSG00000021072","Tmx1",1.93109999227138,1.45648390645951e-17,1.87932751977004,0.000263964363395557,TRUE
"ENSMUSG00000021079","Timm9",-6.18353597576446,2.22384193616924e-08,-6.5948462891096,0.000782450379521671,TRUE
"ENSMUSG00000021094","Dhrs7",2.18239536954731,6.97204990063053e-12,2.25837056689255,0.000785138151910182,TRUE
"ENSMUSG00000021096","Ppm1a",1.38355924941234,7.23741483799233e-14,1.318102045109,0.000928550055870442,TRUE
"ENSMUSG00000021098","4930447C04Rik",-7.49544302952061,0.000138270354742085,-6.53613082816448,0.000604951175533453,TRUE
"ENSMUSG00000021102","Glrx5",4.1830509437459,1.30919361779936e-68,4.06465032415636,1.65678741672412e-05,TRUE
"ENSMUSG00000021103","Mnat1",-1.13014113941533,0.00938586398838002,-1.50672519475767,0.023175528394357,TRUE
"ENSMUSG00000021114","Atp6v1d",1.3107256238214,1.46148253019037e-06,1.28428271445087,0.00485221066416243,TRUE
"ENSMUSG00000021118","Plek2",11.6992795176281,3.6998817880474e-09,9.75376207767049,0.000321843122101066,TRUE
"ENSMUSG00000021120","Pigh",-1.87499489585752,0.000151988161356302,-2.0937134473338,0.0431098366781627,TRUE
"ENSMUSG00000021131","Erh",-1.1117435146243,0.0248664153784156,-1.72496903609691,0.0142151553955337,TRUE
"ENSMUSG00000021133","Susd6",1.9211139571383,1.45752159557168e-16,1.82574054629156,0.000507143307513398,TRUE
"ENSMUSG00000021134","Srsf5",1.53987778338679,3.46041532378918e-24,1.49391489911235,0.000146781099183665,TRUE
"ENSMUSG00000021143","Pacs2",1.73343108043357,2.36857356102131e-10,1.68094214228147,0.00156569559946997,TRUE
"ENSMUSG00000021144","Mta1",-1.00114612901789,0.000232469311361056,-1.12751110117118,0.0212949683867912,TRUE
"ENSMUSG00000021147","Wdr37",1.1553376282576,0.0039925302687876,1.23030935326091,0.016714334205345,TRUE
"ENSMUSG00000021149","Gtpbp4",-1.68304782119609,2.66904226709879e-15,-1.74997543006149,0.00141222967274797,TRUE
"ENSMUSG00000021171","Esyt2",1.14950478432866,7.22265366887249e-06,1.03961135429906,0.00668146193384371,TRUE
"ENSMUSG00000021175","Cdca7l",-1.34949177912488,0.000146364370490148,-1.45440881238997,0.00827018127857459,TRUE
"ENSMUSG00000021182","Ccdc88c",3.32057271631965,4.76374528875665e-113,3.25961657939565,4.33456981057317e-06,TRUE
"ENSMUSG00000021186","Fbln5",8.14460080098824,0.00111959158670556,7.6406434104571,0.00155410086572313,TRUE
"ENSMUSG00000021190","Lgmn",5.28634445678559,1.31285688737762e-55,5.28268221317915,0.000191130987354541,TRUE
"ENSMUSG00000021203","Otub2",5.7675994258846,1.66225816141817e-164,5.66291746637133,9.90071604043686e-06,TRUE
"ENSMUSG00000021211","Akr1c12",-5.33202081061637,0.00704771977983133,-5.24860944264409,0.00266504460952789,TRUE
"ENSMUSG00000021213","Akr1c13",-2.22418939261796,5.88293036224275e-05,-2.59265683681326,0.0316946962544182,TRUE
"ENSMUSG00000021219","Rgs6",9.99105927961065,9.91452721552354e-06,8.51614232536671,0.000886198028145741,TRUE
"ENSMUSG00000021221","Dpf3",4.88458997016574,1.03201018756061e-84,4.93955893294359,9.83656212196574e-06,TRUE
"ENSMUSG00000021224","Numb",1.24716806576104,0.00255304020415274,1.22208493314596,0.0317906043796225,TRUE
"ENSMUSG00000021235","Coq6",-2.73534150395323,0.0150654242346191,-5.20840548687681,0.0167894744265338,TRUE
"ENSMUSG00000021241","Isca2",1.04217085955237,0.0270979361998789,1.1425779193274,0.0437012480746959,TRUE
"ENSMUSG00000021250","Fos",-2.50539130245973,6.07659572560106e-49,-2.57777407908832,0.000136863228963908,TRUE
"ENSMUSG00000021258","Ccnk",1.19710718758023,0.00294222523287753,1.12554171751339,0.0386077794940921,TRUE
"ENSMUSG00000021262","Evl",1.47871368210403,0.00313700807795151,1.56615816183986,0.0290329856289513,TRUE
"ENSMUSG00000021270","Hsp90aa1",-1.16817080614937,7.93757982253893e-16,-1.25666437830225,0.000362779897601448,TRUE
"ENSMUSG00000021273","Fdft1",1.69552729051971,1.06339251822922e-05,1.61958490969656,0.00563517484387207,TRUE
"ENSMUSG00000021281","Tnfaip2",3.51558557436152,5.37518690183588e-166,3.45913937993357,2.72072978972733e-06,TRUE
"ENSMUSG00000021282","Eif5",3.62594260506074,5.23553221358982e-193,3.55879647478344,1.83763164369017e-06,TRUE
"ENSMUSG00000021285","Ppp1r13b",1.42980172479407,8.7644000993199e-07,1.33508619703038,0.00572296263547191,TRUE
"ENSMUSG00000021302","Ggps1",1.40033656555362,3.58975004623327e-07,1.41437412192285,0.00324826277346925,TRUE
"ENSMUSG00000021322","Aoah",3.44451568321913,1.23213944283435e-07,3.6985130492547,0.00384884871314431,TRUE
"ENSMUSG00000021356","Irf4",2.77653227504136,0.000714851877655662,3.04419472888543,0.0261907230821232,TRUE
"ENSMUSG00000021360","Gcnt2",-1.7221602530655,0.000439027166147479,-2.31418559400403,0.00590710393465176,TRUE
"ENSMUSG00000021361","Tmem14c",2.26676709739494,2.12908023989305e-14,2.15188511921545,0.000511914953768925,TRUE
"ENSMUSG00000021365","Nedd9",2.32318368290107,1.7323722380109e-17,2.32643207968523,0.000378905674285589,TRUE
"ENSMUSG00000021374","Nup153",1.12036928877547,1.60386065708789e-16,1.06305637326187,0.000887180714079991,TRUE
"ENSMUSG00000021375","Kif13a",-1.0600988321183,9.08628480570995e-06,-1.14664004534458,0.0116258518499465,TRUE
"ENSMUSG00000021392","Nol8",-1.66002729943699,1.76110699235763e-12,-1.75247496306571,0.00293150752504859,TRUE
"ENSMUSG00000021420","Fars2",1.36590987234848,6.83097332711514e-05,1.42285670026154,0.00665355832218605,TRUE
"ENSMUSG00000021431","Snrnp48",-1.60621554694912,0.000181057627047111,-1.74688371318077,0.0137134047683936,TRUE
"ENSMUSG00000021458","Aopep",-1.42714476212948,0.00967970694757017,-2.01665285983774,0.0330659666616496,TRUE
"ENSMUSG00000021460","Auh",3.64489832615341,1.28034492337241e-61,3.64420015550412,1.45900049960874e-05,TRUE
"ENSMUSG00000021466","Ptch1",-1.33667781941917,0.00609803184523525,-1.52416058722781,0.0386554032222212,TRUE
"ENSMUSG00000021474","Sfxn1",-1.20309677487294,0.00429357773579249,-1.36159913169372,0.0202598332394043,TRUE
"ENSMUSG00000021481","Zfp346",2.24138089903788,7.22245000734173e-12,2.31629666535148,0.000827759389173968,TRUE
"ENSMUSG00000021485","Mxd3",3.61027796208115,2.09820838094924e-14,3.43007116331954,0.00103867867313458,TRUE
"ENSMUSG00000021495","Fam193b",1.20065464365564,0.000450271307348933,1.2406124777146,0.0125971119622445,TRUE
"ENSMUSG00000021520","Uqcrb",-1.14484906854359,9.01617327290133e-07,-1.27233618355321,0.00443870204336444,TRUE
"ENSMUSG00000021540","Smad5",-1.37314127585447,0.00118692342387298,-1.51797687563999,0.0148866107491481,TRUE
"ENSMUSG00000021552","Gkap1",-1.79287863498551,0.0032586248844794,-2.34564110807863,0.0381661911885512,TRUE
"ENSMUSG00000021583","Erap1",-1.29828385808237,3.25819779933597e-10,-1.39752973235149,0.00246605288019131,TRUE
"ENSMUSG00000021585","Cast",2.30133314539567,1.74251528339853e-43,2.27074224672914,3.45868369318737e-05,TRUE
"ENSMUSG00000021591","Glrx",1.64627541621516,9.5166013601817e-06,1.83459042446991,0.00297600322873001,TRUE
"ENSMUSG00000021594","Srd5a1",-2.11019188710381,0.0369823991581415,-3.8590466990107,0.0215765559536384,TRUE
"ENSMUSG00000021595","Nsun2",-1.24690895727031,9.69377933998179e-08,-1.40850670590712,0.00159907448517541,TRUE
"ENSMUSG00000021608","Lpcat1",4.79014628242187,2.9502559815494e-89,4.64471339777147,9.70166820887944e-06,TRUE
"ENSMUSG00000021614","Vcan",3.83188033933182,2.71523664284634e-06,4.65311742129101,0.00418934444866795,TRUE
"ENSMUSG00000021650","Ptcd2",-1.26943811098342,0.00344745794899527,-1.40167817703941,0.0335048982592282,TRUE
"ENSMUSG00000021660","Btf3",-1.0299697241486,0.000588248680640179,-1.12334427339684,0.0116258518499465,TRUE
"ENSMUSG00000021665","Hexb",1.29008880359651,0.00197604521852373,1.41024119452697,0.0120562328902103,TRUE
"ENSMUSG00000021669","Cert1",1.51726843311207,1.95797948184698e-12,1.49086391447812,0.000735458111965527,TRUE
"ENSMUSG00000021690","Jmy",1.71084390617026,4.00402448000137e-13,1.61017809276062,0.000719305723431589,TRUE
"ENSMUSG00000021693","Kif2a",3.54861661227541,2.23508604529803e-116,3.46519315820639,4.20362791425194e-06,TRUE
"ENSMUSG00000021696","Elovl7",-6.63926051065574,0.00197604521852373,-6.35492782963611,0.00884871030815741,TRUE
"ENSMUSG00000021697","Depdc1b",2.48015476999395,6.23565133188325e-32,2.42130823887391,0.000111872472983212,TRUE
"ENSMUSG00000021701","Plk2",-3.3014568078887,7.13258166124711e-05,-3.58478914645216,0.00876414961304693,TRUE
"ENSMUSG00000021703","Serinc5",2.97951251444396,1.96476922227332e-43,2.87479263735583,4.14080084465795e-05,TRUE
"ENSMUSG00000021704","Mtx3",-1.53414863737329,0.00197702584832957,-1.832735187412,0.046945955783591,TRUE
"ENSMUSG00000021710","Nln",-1.40873378625834,0.000246427060597343,-1.49975052294393,0.0229927988305725,TRUE
"ENSMUSG00000021712","Trim23",3.03904669245735,1.83396841309697e-42,2.96497548725271,3.35710020067346e-05,TRUE
"ENSMUSG00000021713","Ppwd1",1.73966640637716,2.2874368346865e-06,1.56358197366269,0.00552909593358082,TRUE
"ENSMUSG00000021728","Emb",-1.19884577313222,6.11722335043822e-06,-1.29150863495655,0.00331804962836449,TRUE
"ENSMUSG00000021733","Slc4a7",-1.47435942246309,4.00756658897419e-07,-1.63003488021439,0.0061592287752324,TRUE
"ENSMUSG00000021752","Kctd6",1.32077752377305,0.00627537492507435,1.43910584738362,0.0308297358941336,TRUE
"ENSMUSG00000021754","Map3k1",1.82207681451368,5.85237306655787e-31,1.75990424785614,0.000135672550690496,TRUE
"ENSMUSG00000021756","Il6st",-1.45407511062716,6.90995424012157e-08,-1.61854040486337,0.00745217204945847,TRUE
"ENSMUSG00000021759","Plpp1",6.55954737913448,7.3666281715531e-40,6.42826416057898,0.000303658894170854,TRUE
"ENSMUSG00000021774","Ube2e1",-1.90340413562499,0.000573285367882008,-2.5546960388676,0.011879364838868,TRUE
"ENSMUSG00000021792","Prxl2a",7.29035027358424,0,7.31625542868104,9.02921776330809e-07,TRUE
"ENSMUSG00000021807","Rtraf",-1.43684141193335,0.00126538585195501,-1.92657816694638,0.00827018127857459,TRUE
"ENSMUSG00000021810","Ecd",-1.13665364304679,3.8172929682715e-05,-1.21624235923771,0.0122305221955864,TRUE
"ENSMUSG00000021811","Dnajc9",-1.16182673372196,8.36862196801809e-05,-1.20331364110452,0.0140704260992236,TRUE
"ENSMUSG00000021814","Anxa7",1.85950860265073,7.10365293328253e-24,1.82398362277034,0.000189577629342613,TRUE
"ENSMUSG00000021815","Mss51",4.30484577481728,2.07360671674992e-12,4.6787259983505,0.00156062232730739,TRUE
"ENSMUSG00000021816","Ppp3cb",1.29522171485257,5.30646997802003e-07,1.22301699620796,0.00549149059618838,TRUE
"ENSMUSG00000021819","Zswim8",1.03118332377838,0.0138591409678867,1.23037323932069,0.0265443520310008,TRUE
"ENSMUSG00000021822","Plau",3.16086438761015,3.21598332744063e-05,3.33215797220287,0.0114673715879285,TRUE
"ENSMUSG00000021831","Ero1a",1.10643617571361,0.000216148721417225,1.08703144696892,0.0129674987078506,TRUE
"ENSMUSG00000021838","Samd4",5.94469937441396,2.53210111521116e-39,5.89496560916742,0.000758276314362226,TRUE
"ENSMUSG00000021843","Ktn1",-2.21277704342757,3.11918175778357e-27,-2.29688695768308,0.000664683325218389,TRUE
"ENSMUSG00000021867","ENSMUSG00000021867",-8.69544494346916,2.23866055755805e-06,-7.27145734818883,0.000285203346819493,TRUE
"ENSMUSG00000021868","Ppif",-1.52386644593416,0.00114814440094091,-1.68137385785045,0.0330842368273855,TRUE
"ENSMUSG00000021871","ENSMUSG00000021871",2.78612082745471,1.35192920062946e-77,2.74065060148424,9.16316756904498e-06,TRUE
"ENSMUSG00000021876","Rnase4",2.91531845920919,0.000649207954279494,3.23301250077402,0.0187940627626642,TRUE
"ENSMUSG00000021879","Dnah12",-2.80523419577507,0.000659976011106518,-3.20447943127731,0.0195165141711138,TRUE
"ENSMUSG00000021892","Sh3bp5",1.55133990796162,0.0114794515917125,1.75564546790312,0.0330408878686069,TRUE
"ENSMUSG00000021908","ENSMUSG00000021908",2.89442148667,2.57571050276767e-15,2.85932492456783,0.000672380844670183,TRUE
"ENSMUSG00000021929","Kpna3",-1.35899058190896,4.3708402875049e-11,-1.42967291803138,0.0022356602987386,TRUE
"ENSMUSG00000021939","Ctsb",4.99669871808611,2.86640701313856e-190,4.97769525517138,1.23193023696321e-06,TRUE
"ENSMUSG00000021959","Lats2",2.05702673173866,1.48247702662915e-09,1.91674961929458,0.00157323942850619,TRUE
"ENSMUSG00000021978","Extl3",2.35610569395401,6.77946151760177e-22,2.24797155819865,0.000234032569825902,TRUE
"ENSMUSG00000021990","Spata13",2.05685918761619,1.1181564150283e-14,2.00829709888342,0.000584904635735859,TRUE
"ENSMUSG00000022009","Nufip1",-1.44197413237118,1.60750750744683e-05,-1.64825473145654,0.014335599659236,TRUE
"ENSMUSG00000022010","Tsc22d1",-1.28142983484092,0.000414502324809795,-1.56917869067966,0.00817260222663609,TRUE
"ENSMUSG00000022018","Rgcc",2.81301713186339,1.48483015207747e-12,2.78453683765571,0.000827759389173968,TRUE
"ENSMUSG00000022021","Diaph3",2.21355565392751,6.20902012167787e-25,2.17680964465592,0.000100818083148781,TRUE
"ENSMUSG00000022026","Olfm4",4.08864636609447,3.49310579811279e-14,4.19031755348526,0.00207401093901047,TRUE
"ENSMUSG00000022031","Elp3",-1.10925004415869,1.72819300250405e-06,-1.21434664913469,0.00956872202634738,TRUE
"ENSMUSG00000022034","Esco2",1.89773062450692,2.82094468975968e-17,1.83876796488071,0.000448938646540303,TRUE
"ENSMUSG00000022043","Trim35",-1.37874825810385,0.000318196028398212,-1.52399304964261,0.0253781364587206,TRUE
"ENSMUSG00000022051","Bnip3l",4.65329694694825,3.09018041543617e-153,4.63246130244438,1.64784467034497e-06,TRUE
"ENSMUSG00000022052","Ppp2r2a",-1.4357846562719,2.41275897728371e-05,-1.60655578666735,0.0263622264566894,TRUE
"ENSMUSG00000022070","Bora",-1.04575963064779,0.002032606283329,-1.23699257432548,0.0270500206415739,TRUE
"ENSMUSG00000022091","Sorbs3",-1.93059104532609,0.0147386654366108,-2.5133304032846,0.0397814120319094,TRUE
"ENSMUSG00000022095","Fhip2b",2.66873488406694,7.7181291489152e-09,2.71482031979663,0.00279719427922897,TRUE
"ENSMUSG00000022099","Dmtn",8.67787842034947,6.40996450535258e-11,8.92960422773724,9.61560340476697e-05,TRUE
"ENSMUSG00000022100","Xpo7",8.04604495073753,0,7.95277847292809,9.02921776330809e-07,TRUE
"ENSMUSG00000022103","Gfra2",3.77079557777585,5.83635214297529e-05,4.32538641689695,0.0115986924391503,TRUE
"ENSMUSG00000022105","Rb1",4.5671936837896,1.65637676078901e-107,4.45890596951652,3.98522800817943e-06,TRUE
"ENSMUSG00000022108","Itm2b",1.32753057676278,1.68732690927299e-10,1.28801187361664,0.00125977149797406,TRUE
"ENSMUSG00000022120","Obi1",-2.1873736747057,6.12268997416068e-11,-2.34762988363899,0.00805121079795715,TRUE
"ENSMUSG00000022124","Fbxl3",3.33275636864831,1.79598851028689e-82,3.24440329704648,8.39244926831628e-06,TRUE
"ENSMUSG00000022141","Nipbl",1.16463768032571,5.58122260740154e-17,1.10126334370807,0.000747215954454701,TRUE
"ENSMUSG00000022157","Mcpt8",4.04954906556634,3.98196581318421e-32,4.17742029040113,6.83406952972722e-05,TRUE
"ENSMUSG00000022185","Acin1",1.93341363579291,7.08233349089686e-26,1.85391786521607,0.000123912432457898,TRUE
"ENSMUSG00000022186","Oxct1",-1.17906204729124,2.04226832133219e-11,-1.28166639080324,0.00157935020661983,TRUE
"ENSMUSG00000022204","Ngdn",-1.32054249157634,0.00180624964599684,-1.51296903712244,0.0489438513183607,TRUE
"ENSMUSG00000022235","Cmbl",10.9731415831773,1.16199803216176e-07,9.17369186551355,0.000486368953677631,TRUE
"ENSMUSG00000022237","Ankrd33b",2.57016077548237,0.00118335683209938,3.24518055538435,0.0148869518950821,TRUE
"ENSMUSG00000022247","Brix1",-1.06553703359884,0.0276702706559942,-1.6171419607245,0.0263453630870063,TRUE
"ENSMUSG00000022253","Nadk2",3.217097001881,1.85843378997096e-136,3.14971339410722,3.45369765153977e-06,TRUE
"ENSMUSG00000022255","Mtdh",-1.27957358637812,2.20151410301778e-10,-1.35081061329439,0.00123751108850446,TRUE
"ENSMUSG00000022265","Ank",3.32747582881055,1.1689096537465e-79,3.30348320312891,9.68764705858205e-06,TRUE
"ENSMUSG00000022270","Retreg1",-1.41333129865449,1.06339251822922e-05,-1.50302953710212,0.0150679277131959,TRUE
"ENSMUSG00000022280","Rnf19a",4.69950652016879,1.1624499165718e-187,4.63187440015909,1.83763164369017e-06,TRUE
"ENSMUSG00000022283","Pabpc1",3.5892440318471,1.64915735989851e-77,3.5451018735056,8.63033971736724e-06,TRUE
"ENSMUSG00000022297","Fzd6",-5.05915374520107,1.75965493117323e-06,-5.47258897223238,0.00238468896633219,TRUE
"ENSMUSG00000022309","Angpt1",-4.01860210332817,2.74641434261797e-59,-4.06520971703677,8.25933752525133e-05,TRUE
"ENSMUSG00000022312","Eif3h",-1.060431617955,2.44776088894901e-05,-1.24358511606676,0.00456032370964067,TRUE
"ENSMUSG00000022314","Rad21",1.32097105136648,1.23994880738196e-13,1.25830873412771,0.000980096896326748,TRUE
"ENSMUSG00000022325","Pop1",-1.50208188802321,0.000101417512396981,-1.67995096594439,0.026474338191142,TRUE
"ENSMUSG00000022336","Eif3e",-1.40093505611764,1.39110922641203e-16,-1.46712811950873,0.00054796619173553,TRUE
"ENSMUSG00000022346","Myc",-2.15977570528619,5.4180586975687e-11,-2.26422468328846,0.00431742854402357,TRUE
"ENSMUSG00000022354","Ndufb9",1.47347063997802,3.7430192188362e-05,1.3705633133669,0.0069750397828026,TRUE
"ENSMUSG00000022361","Zhx1",-1.14201620230154,7.70078760867505e-10,-1.22714113233812,0.00309137862099474,TRUE
"ENSMUSG00000022365","Derl1",1.0996726317632,2.53734899646903e-07,1.06068719795155,0.00404673595864689,TRUE
"ENSMUSG00000022371","Col14a1",4.0661564926471,5.37401690359663e-06,4.50754241433245,0.0079927822169182,TRUE
"ENSMUSG00000022377","Asap1",1.62895488254854,5.70379780989228e-16,1.54806439481071,0.000568617215866648,TRUE
"ENSMUSG00000022390","Zc3h7b",-1.58846251754041,8.49282214851705e-05,-1.96989426365189,0.00612679527584647,TRUE
"ENSMUSG00000022403","St13",-1.37306240167801,1.63426181580838e-11,-1.43796562636105,0.00120580110023894,TRUE
"ENSMUSG00000022407","Adsl",-1.42304884084276,9.596523749266e-06,-1.49948044425123,0.00662652843201213,TRUE
"ENSMUSG00000022415","Syngr1",1.92432434011442,0.00321357298422919,2.17246024036836,0.0276135168080452,TRUE
"ENSMUSG00000022420","Dnal4",-2.33416927012975,0.00314671940377303,-2.84107223327696,0.0278287511390519,TRUE
"ENSMUSG00000022433","Csnk1e",-1.24114270354573,0.0162756060221243,-1.46801842172716,0.0438858578637475,TRUE
"ENSMUSG00000022438","Parvb",3.63251329328757,1.83659977943841e-15,3.52525156405116,0.000751598337006221,TRUE
"ENSMUSG00000022466","Rpap3",-1.70766372111181,3.28638541316668e-05,-1.79958331189455,0.0199538835431377,TRUE
"ENSMUSG00000022471","Xrcc6",-1.60353467035672,9.34619293324251e-14,-1.72003903527105,0.0021508074358592,TRUE
"ENSMUSG00000022489","Pde1b",2.35235088872003,0.011143523229369,3.02722441223597,0.0446926305155421,TRUE
"ENSMUSG00000022507","Hapstr1",2.80560600023679,2.12450331585031e-43,2.8123070196018,2.47356549425527e-05,TRUE
"ENSMUSG00000022508","Bcl6",2.62350146524436,1.14176145403051e-07,2.63886210990344,0.00467095328326203,TRUE
"ENSMUSG00000022512","Cldn1",4.2558845982766,1.61853324115926e-05,4.83945840574985,0.00805923866935387,TRUE
"ENSMUSG00000022521","Crebbp",2.78008341190644,3.87669386249677e-86,2.70755987634379,9.83656212196574e-06,TRUE
"ENSMUSG00000022529","Zfp263",-1.21624475245598,0.000298203042151811,-1.37273650251606,0.0219707669274565,TRUE
"ENSMUSG00000022534","Mefv",2.35774148182373,7.0236482821949e-07,2.36646463848159,0.0035907566452333,TRUE
"ENSMUSG00000022550","Adck5",2.07100638640888,0.000935934079059291,1.70226657974732,0.0382597738374054,TRUE
"ENSMUSG00000022553","Maf1",1.88231336927793,1.42194671558905e-19,1.87733136601317,0.000250092328277968,TRUE
"ENSMUSG00000022555","Dgat1",2.35609164266571,5.84848831083911e-07,2.47053829228981,0.00345895411938335,TRUE
"ENSMUSG00000022557","Bop1",-1.4695247545823,5.42443987769524e-05,-1.70791604280547,0.023201786822564,TRUE
"ENSMUSG00000022564","Grina",6.84458933650915,3.06593321609867e-201,6.89933872602491,3.62641332646285e-06,TRUE
"ENSMUSG00000022574","Naprt",3.6877998933138,5.37901658892514e-06,3.9273557517637,0.00922300001630965,TRUE
"ENSMUSG00000022582","Ly6g",4.54184907820197,0.0019476491242294,7.907910873305,0.0130247710941005,TRUE
"ENSMUSG00000022584","Ly6c2",3.50458573984256,8.81183785185041e-18,3.73017075431225,0.00029546767514171,TRUE
"ENSMUSG00000022601","Zbtb11",1.06653707045994,1.95860295129217e-08,1.00650335417939,0.00381224190654399,TRUE
"ENSMUSG00000022604","Cep97",-1.25018153077585,0.002943732539508,-1.61145941892372,0.0176118814448673,TRUE
"ENSMUSG00000022617","Chkb",2.17313777344081,9.78905646563251e-10,2.14300621518484,0.00166675018001401,TRUE
"ENSMUSG00000022637","Cblb",1.46695807437746,8.97869857118252e-09,1.4460069710283,0.00245149393361232,TRUE
"ENSMUSG00000022641","Bbx",-1.77680639499102,3.15603107494696e-13,-1.93573442123025,0.00135525858445501,TRUE
"ENSMUSG00000022651","Retnlg",6.78223112123911,7.87853744248322e-107,6.6570891445185,8.87702973482949e-05,TRUE
"ENSMUSG00000022664","Slc35a5",1.64743523293779,0.00240525532582495,1.7056736897013,0.0241744368531988,TRUE
"ENSMUSG00000022678","Nde1",1.06811200598622,3.80999777025406e-08,1.01857333497668,0.00401635428788745,TRUE
"ENSMUSG00000022682","Rrn3",-1.11289922845024,9.3045516923755e-05,-1.19569027827125,0.0128513097580778,TRUE
"ENSMUSG00000022685","Parn",-1.07043054794266,0.000163306547367678,-1.16067264761774,0.0185107341855398,TRUE
"ENSMUSG00000022686","B3gnt5",-1.90132954807556,0.000622169626351044,-2.07654928169949,0.0338764756417791,TRUE
"ENSMUSG00000022698","Naa50",-1.02115031507704,8.06319983152296e-06,-1.18723360367568,0.00355434482239684,TRUE
"ENSMUSG00000022701","Ccdc191",-2.25862683094611,9.35756453968956e-07,-2.45385658006076,0.0250468798330291,TRUE
"ENSMUSG00000022704","Qtrt2",-2.28938346639526,1.33518316409819e-06,-2.60606177915536,0.0186992899977155,TRUE
"ENSMUSG00000022707","Gbe1",1.54122418589181,7.0287205221507e-07,1.45492506510701,0.00414181644054915,TRUE
"ENSMUSG00000022708","Zbtb20",-1.82831294246511,2.36032713810168e-06,-2.16047862693907,0.0126211940209574,TRUE
"ENSMUSG00000022710","Usp7",3.17892057859644,1.31678361807704e-187,3.11506119750022,2.3497764611982e-06,TRUE
"ENSMUSG00000022711","Pmm2",1.55557705113212,1.00953154776913e-11,1.49042052417736,0.00133581127889438,TRUE
"ENSMUSG00000022722","Arl6",-6.38892783082376,5.70526646635177e-05,-6.21234320469898,0.000810076620201148,TRUE
"ENSMUSG00000022742","Cpox",4.08993016980159,3.32686773903076e-156,4.00609766558904,2.33003365331421e-06,TRUE
"ENSMUSG00000022747","St3gal6",4.77083925486911,5.97274686128045e-106,4.76181528645748,9.12217105395502e-06,TRUE
"ENSMUSG00000022755","Adgrg7",-2.39587421108576,0.000311144147615958,-2.84566157871556,0.0273935295590708,TRUE
"ENSMUSG00000022765","Snap29",2.26156614758135,4.1425252758087e-23,2.18086096210881,0.000232738469358401,TRUE
"ENSMUSG00000022768","Ccdc116",-2.50090352681404,0.0283112397388208,-4.2016718631215,0.0181735015461318,TRUE
"ENSMUSG00000022773","Ypel1",-4.30799003319373,0.00206432070383225,-5.29868280083517,0.00589329880802702,TRUE
"ENSMUSG00000022774","Ncbp2",-1.25624009876411,0.000523802120786698,-1.47548807228607,0.0245689276190944,TRUE
"ENSMUSG00000022788","Fgd4",1.67698373045818,1.32444947152727e-13,1.67300823085709,0.000703050815388047,TRUE
"ENSMUSG00000022791","Tnk2",2.25817723486251,9.4264619326278e-09,2.06080247828223,0.00230897607212043,TRUE
"ENSMUSG00000022797","Tfrc",5.69320694860859,0,5.63645202994986,9.02921776330809e-07,TRUE
"ENSMUSG00000022800","Fyttd1",-1.22727290660092,0.000232469311361056,-1.3129585774083,0.0218258838413047,TRUE
"ENSMUSG00000022803","Popdc2",8.00580858969479,6.71871329671854e-14,8.48800066486193,0.000507143307513398,TRUE
"ENSMUSG00000022814","Umps",-1.46130116224791,2.62402343271579e-12,-1.56629713194533,0.00181547952191415,TRUE
"ENSMUSG00000022822","Abcc5",2.08968395208998,4.01617700251539e-28,2.04342068056583,0.000117673246895584,TRUE
"ENSMUSG00000022824","Muc13",-3.54302056365082,3.8632164439017e-45,-3.72123190462473,0.00020636775573847,TRUE
"ENSMUSG00000022837","Iqcb1",-2.20770736104278,8.1075249191285e-07,-2.35456709983761,0.0269452460369275,TRUE
"ENSMUSG00000022848","Slc49a4",3.39310686757219,8.3353605610825e-24,3.21374074124318,0.000232738469358401,TRUE
"ENSMUSG00000022849","Hspbap1",6.26462783526399,5.14041370876279e-46,6.09184562966664,8.43144808001498e-05,TRUE
"ENSMUSG00000022855","Senp2",1.64758111957083,1.43905769244354e-08,1.53743349768902,0.00177131098690316,TRUE
"ENSMUSG00000022861","Dgkg",1.26531163154348,0.0332868973575819,1.53708487146403,0.0401572932985079,TRUE
"ENSMUSG00000022863","Btg3",1.77585116890342,3.87056237159355e-05,1.74898063691905,0.0104590709625376,TRUE
"ENSMUSG00000022864","D16Ertd472e",-2.20739685770227,4.16008327348874e-09,-2.38225780386649,0.0110715140954113,TRUE
"ENSMUSG00000022865","Cxadr",5.33735935214513,5.44832765307755e-06,6.20419702510361,0.00410180889460936,TRUE
"ENSMUSG00000022867","Usp25",3.36711452912606,3.56001938669418e-120,3.30293311553503,3.9258080245995e-06,TRUE
"ENSMUSG00000022885","St6gal1",3.16758614183941,0.000280207864981466,3.54826844553567,0.0195315370156499,TRUE
